time_s,time_us,accel[0],accel[1],accel[2],compass[0],compass[1],compass[2],quaternion[0],quaternion[1],quaternion[2],quaternion[3],seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315964869,835000,0.0,0.0,0.0,-315.02044677734375,293.3956604003906,-245.47047424316406,1.0,0.0,0.0,0.0,35,11,0,1980-01-06T03:01:09,1601677738.808697,2020-10-03T01:28:58
315964876,73000,0.0,0.0,0.0,-1673.875,2464.640625,488.0186767578125,1.0,0.0,0.0,0.0,74,11,0,1980-01-06T03:01:16,1601677746.1797838,2020-10-03T01:29:06
315964883,364000,0.0,0.0,0.0,-2040.3272705078125,2293.980224609375,380.479248046875,1.0,0.0,0.0,0.0,116,11,0,1980-01-06T03:01:23,1601677754.291281,2020-10-03T01:29:14
315964889,921000,0.0,0.0,0.0,-1931.034423828125,2387.49267578125,398.5972900390625,1.0,0.0,0.0,0.0,153,11,0,1980-01-06T03:01:29,1601677760.21788,2020-10-03T01:29:20
315964897,201000,0.0,0.0,0.0,-2074.81005859375,2478.66748046875,400.35064697265625,1.0,0.0,0.0,0.0,194,11,0,1980-01-06T03:01:37,1601677768.703213,2020-10-03T01:29:28
315964903,942000,0.0,0.0,0.0,-2003.5067138671875,2021.0404052734375,383.9859619140625,1.0,0.0,0.0,0.0,235,11,0,1980-01-06T03:01:43,1601677775.707584,2020-10-03T01:29:35
315964910,267000,0.0,0.0,0.0,-1773.23193359375,2514.903564453125,450.02923583984375,1.0,0.0,0.0,0.0,19,11,0,1980-01-06T03:01:50,1601677782.649785,2020-10-03T01:29:42
315964917,89000,0.0,0.0,0.0,-1887.200439453125,2554.06201171875,434.83343505859375,1.0,0.0,0.0,0.0,58,11,0,1980-01-06T03:01:57,1601677788.804204,2020-10-03T01:29:48
315964924,519000,0.0,0.0,0.0,-1627.1185302734375,1926.943359375,469.900634765625,1.0,0.0,0.0,0.0,100,11,0,1980-01-06T03:02:04,1601677797.5603518,2020-10-03T01:29:57
315964930,844000,0.0,0.0,0.0,-136.7621307373047,705.4354248046875,-108.70835876464844,1.0,0.0,0.0,0.0,138,11,0,1980-01-06T03:02:10,1601677803.726557,2020-10-03T01:30:03
315964937,737000,0.0,0.0,0.0,78.9012222290039,172.9982452392578,-32.14494323730469,1.0,0.0,0.0,0.0,177,11,0,1980-01-06T03:02:17,1601677812.056864,2020-10-03T01:30:12
315964944,632000,0.0,0.0,0.0,-144.94447326660156,242.5482177734375,-222.6768035888672,1.0,0.0,0.0,0.0,215,11,0,1980-01-06T03:02:24,1601677818.636396,2020-10-03T01:30:18
315964951,410000,0.0,0.0,0.0,-1768.556396484375,2358.8544921875,421.3910217285156,1.0,0.0,0.0,0.0,1,11,0,1980-01-06T03:02:31,1601677826.647661,2020-10-03T01:30:26
315964958,193000,0.0,0.0,0.0,-1966.6861572265625,1849.79541015625,407.3641052246094,1.0,0.0,0.0,0.0,37,11,0,1980-01-06T03:02:38,1601677833.519692,2020-10-03T01:30:33
315964965,475000,0.0,0.0,0.0,-1579.7779541015625,2239.6259765625,485.6808776855469,1.0,0.0,0.0,0.0,77,11,0,1980-01-06T03:02:45,1601677840.6489289,2020-10-03T01:30:40
315964972,122000,0.0,0.0,0.0,-139.09994506835938,-26.3004093170166,-78.3167724609375,1.0,0.0,0.0,0.0,114,11,0,1980-01-06T03:02:52,1601677847.5064569,2020-10-03T01:30:47
315964979,412000,0.0,0.0,0.0,22.2092342376709,21.624780654907227,21.624780654907227,1.0,0.0,0.0,0.0,154,11,0,1980-01-06T03:02:59,1601677855.709897,2020-10-03T01:30:55
315964985,763000,0.0,0.0,0.0,171.24488830566406,573.933349609375,232.02804565429688,1.0,0.0,0.0,0.0,193,11,0,1980-01-06T03:03:05,1601677862.6426408,2020-10-03T01:31:02
315964992,579000,0.0,0.0,0.0,139.09994506835938,78.9012222290039,149.62010192871094,1.0,0.0,0.0,0.0,233,11,0,1980-01-06T03:03:12,1601677869.020732,2020-10-03T01:31:09
315964999,469000,0.0,0.0,0.0,-153.12681579589844,-56.691993713378906,-63.1209831237793,1.0,0.0,0.0,0.0,16,11,0,1980-01-06T03:03:19,1601677876.015401,2020-10-03T01:31:16
315965006,333000,0.0,0.0,0.0,192.28521728515625,490.9409484863281,176.50497436523438,1.0,0.0,0.0,0.0,58,11,0,1980-01-06T03:03:26,1601677884.473273,2020-10-03T01:31:24
315965012,687000,0.0,0.0,0.0,119.81297302246094,633.547607421875,128.57977294921875,1.0,0.0,0.0,0.0,99,11,0,1980-01-06T03:03:32,1601677891.113121,2020-10-03T01:31:31
315965020,2000,0.0,0.0,0.0,196.3763885498047,529.514892578125,216.24781799316406,1.0,0.0,0.0,0.0,143,11,0,1980-01-06T03:03:40,1601677898.726037,2020-10-03T01:31:38
315965026,349000,0.0,0.0,0.0,126.2419662475586,92.92810821533203,156.633544921875,1.0,0.0,0.0,0.0,182,11,0,1980-01-06T03:03:46,1601677905.011548,2020-10-03T01:31:45
315965033,239000,0.0,0.0,0.0,54.93863296508789,94.68147277832031,16.36469841003418,1.0,0.0,0.0,0.0,222,11,0,1980-01-06T03:03:53,1601677912.1312199,2020-10-03T01:31:52
315965040,129000,0.0,0.0,0.0,161.30918884277344,191.11630249023438,103.44828033447266,1.0,0.0,0.0,0.0,5,11,0,1980-01-06T03:04:00,1601677919.114884,2020-10-03T01:31:59
315965046,993000,0.0,0.0,0.0,185.2717742919922,531.2682495117188,220.92343139648438,1.0,0.0,0.0,0.0,47,11,0,1980-01-06T03:04:06,1601677927.514845,2020-10-03T01:32:07
315965053,366000,0.0,0.0,0.0,-254.23728942871094,181.76504516601562,-219.17007446289062,1.0,0.0,0.0,0.0,86,11,0,1980-01-06T03:04:13,1601677933.160773,2020-10-03T01:32:13
315965060,230000,0.0,0.0,0.0,98.18819427490234,514.319091796875,-23.962594985961914,1.0,0.0,0.0,0.0,115,11,0,1980-01-06T03:04:20,1601677940.31478,2020-10-03T01:32:20
315965066,582000,0.0,0.0,0.0,-8.766802787780762,293.9801330566406,-142.60665893554688,1.0,0.0,0.0,0.0,154,11,0,1980-01-06T03:04:26,1601677947.320456,2020-10-03T01:32:27
315965073,939000,0.0,0.0,0.0,72.47223663330078,582.11572265625,-32.14494323730469,1.0,0.0,0.0,0.0,196,11,0,1980-01-06T03:04:33,1601677955.645277,2020-10-03T01:32:35
315965080,239000,0.0,0.0,0.0,106.37054443359375,345.41204833984375,-52.6008186340332,1.0,0.0,0.0,0.0,235,11,0,1980-01-06T03:04:40,1601677961.618753,2020-10-03T01:32:41
315965087,24000,0.0,0.0,0.0,77.14786529541016,490.9409484863281,-38.57393264770508,1.0,0.0,0.0,0.0,18,11,0,1980-01-06T03:04:47,1601677969.6466038,2020-10-03T01:32:49
315965093,828000,0.0,0.0,0.0,14.026885032653809,552.30859375,-107.5394515991211,1.0,0.0,0.0,0.0,57,11,0,1980-01-06T03:04:53,1601677976.372849,2020-10-03T01:32:56
315965100,679000,0.0,0.0,0.0,117.47515869140625,403.8573913574219,-28.053770065307617,1.0,0.0,0.0,0.0,95,11,0,1980-01-06T03:05:00,1601677984.0383239,2020-10-03T01:33:04
315965107,543000,0.0,0.0,0.0,154.2957305908203,436.0023498535156,43.834014892578125,1.0,0.0,0.0,0.0,134,11,0,1980-01-06T03:05:07,1601677990.5595329,2020-10-03T01:33:10
315965114,433000,0.0,0.0,0.0,151.3734588623047,252.4839324951172,66.04325103759766,1.0,0.0,0.0,0.0,173,11,0,1980-01-06T03:05:14,1601677998.709445,2020-10-03T01:33:18
315965121,232000,0.0,0.0,0.0,156.633544921875,549.3863525390625,123.31969451904297,1.0,0.0,0.0,0.0,210,11,0,1980-01-06T03:05:21,1601678004.9438288,2020-10-03T01:33:24
315965128,122000,0.0,0.0,0.0,192.28521728515625,329.6318054199219,142.60665893554688,1.0,0.0,0.0,0.0,248,11,0,1980-01-06T03:05:28,1601678013.115789,2020-10-03T01:33:33
315965134,729000,0.0,0.0,0.0,-1549.3863525390625,2156.049072265625,528.3460083007812,1.0,0.0,0.0,0.0,29,11,0,1980-01-06T03:05:34,1601678019.6268969,2020-10-03T01:33:39
315965141,955000,0.0,0.0,0.0,-1684.9796142578125,1812.3905029296875,481.0052490234375,1.0,0.0,0.0,0.0,69,11,0,1980-01-06T03:05:41,1601678027.8156838,2020-10-03T01:33:47
315965148,894000,0.0,0.0,0.0,-1732.3203125,2557.56884765625,495.0321350097656,1.0,0.0,0.0,0.0,108,11,0,1980-01-06T03:05:48,1601678034.8871,2020-10-03T01:33:54
315965155,857000,0.0,0.0,0.0,-2206.312255859375,2317.358154296875,380.479248046875,1.0,0.0,0.0,0.0,146,11,0,1980-01-06T03:05:55,1601678042.124332,2020-10-03T01:34:02
315965162,609000,0.0,0.0,0.0,-1596.72705078125,2351.841064453125,507.3056945800781,1.0,0.0,0.0,0.0,187,11,0,1980-01-06T03:06:02,1601678049.5101519,2020-10-03T01:34:09
315965168,943000,0.0,0.0,0.0,-2134.42431640625,1939.8013916015625,382.23260498046875,1.0,0.0,0.0,0.0,229,11,0,1980-01-06T03:06:08,1601678056.807361,2020-10-03T01:34:16
315965176,389000,0.0,0.0,0.0,-1746.34716796875,2597.895751953125,510.2279052734375,1.0,0.0,0.0,0.0,12,11,0,1980-01-06T03:06:16,1601678063.9238849,2020-10-03T01:34:23
315965183,519000,0.0,0.0,0.0,-1879.01806640625,1687.3173828125,455.8737487792969,1.0,0.0,0.0,0.0,54,11,0,1980-01-06T03:06:23,1601678071.452597,2020-10-03T01:34:31
315964807,885000,0.0,0.0,0.0,-275.2776184082031,140.2688446044922,-211.5721893310547,1.0,0.0,0.0,0.0,217,11,0,1980-01-06T03:00:07,1601678101.171336,2020-10-03T01:35:01
315964812,536000,0.0,0.0,0.0,-1565.1666259765625,1954.41259765625,527.1771240234375,1.0,0.0,0.0,0.0,1,11,0,1980-01-06T03:00:12,1601678108.345124,2020-10-03T01:35:08
315964827,95000,0.0,0.0,0.0,154.2957305908203,468.14727783203125,61.367618560791016,1.0,0.0,0.0,0.0,71,11,0,1980-01-06T03:00:27,1601678121.705124,2020-10-03T01:35:21
315964850,196000,0.0,0.0,0.0,-7873.7578125,9016.9482421875,5983.63525390625,1.0,0.0,0.0,0.0,191,11,0,1980-01-06T03:00:50,1601678144.6195478,2020-10-03T01:35:44
315964876,192000,0.0,0.0,0.0,63.70543670654297,322.6183776855469,-113.38398742675781,1.0,0.0,0.0,0.0,89,11,0,1980-01-06T03:01:16,1601678172.252624,2020-10-03T01:36:12
315964878,596000,0.0,0.0,0.0,-278.7843322753906,279.3687744140625,-253.06838989257812,1.0,0.0,0.0,0.0,127,11,0,1980-01-06T03:01:18,1601678179.0033169,2020-10-03T01:36:19
315964889,480000,0.0,0.0,0.0,-1942.13916015625,2135.0087890625,382.8170471191406,1.0,0.0,0.0,0.0,170,11,0,1980-01-06T03:01:29,1601678187.4279969,2020-10-03T01:36:27
315964903,265000,0.0,0.0,0.0,-1682.6417236328125,2216.247802734375,436.0023498535156,1.0,0.0,0.0,0.0,245,11,0,1980-01-06T03:01:43,1601678201.529641,2020-10-03T01:36:41
315964922,90000,0.0,0.0,0.0,-1691.9930419921875,2327.87841796875,440.677978515625,1.0,0.0,0.0,0.0,102,11,0,1980-01-06T03:02:02,1601678221.3067088,2020-10-03T01:37:01
315964926,470000,0.0,0.0,0.0,-1856.8089599609375,1926.3587646484375,405.0262756347656,1.0,0.0,0.0,0.0,140,11,0,1980-01-06T03:02:06,1601678227.779381,2020-10-03T01:37:07
315964935,416000,0.0,0.0,0.0,-68.38106536865234,168.90707397460938,-157.21798706054688,1.0,0.0,0.0,0.0,180,11,0,1980-01-06T03:02:15,1601678235.642416,2020-10-03T01:37:15
315964941,356000,0.0,0.0,0.0,-29.807130813598633,139.68438720703125,-127.41087341308594,1.0,0.0,0.0,0.0,219,11,0,1980-01-06T03:02:21,1601678243.495097,2020-10-03T01:37:23
315964946,13000,0.0,0.0,0.0,-202.22091674804688,257.1595458984375,-227.93687438964844,1.0,0.0,0.0,0.0,0,11,0,1980-01-06T03:02:26,1601678249.240413,2020-10-03T01:37:29
1601804313,404000,0.0,0.0,0.0,84.16130828857422,452.3670349121094,-67.212158203125,1.0,0.0,0.0,0.0,48,11,0,2020-10-04T12:38:33,1601678259.6181479,2020-10-03T01:37:39
1601804320,849000,0.0,0.0,0.0,105.2016372680664,215.66336059570312,-37.989479064941406,1.0,0.0,0.0,0.0,91,11,0,2020-10-04T12:38:40,1601678267.1691248,2020-10-03T01:37:47
1601804324,775000,0.0,0.0,0.0,-47.92518997192383,506.72119140625,-159.55581665039062,1.0,0.0,0.0,0.0,137,11,0,2020-10-04T12:38:44,1601678276.820293,2020-10-03T01:37:56
1601804336,478000,0.0,0.0,0.0,-1975.452880859375,2167.73828125,381.0636901855469,1.0,0.0,0.0,0.0,184,11,0,2020-10-04T12:38:56,1601678285.064924,2020-10-03T01:38:05
1601804347,795000,0.0,0.0,0.0,-1651.0811767578125,2102.86376953125,444.1846923828125,1.0,0.0,0.0,0.0,231,11,0,2020-10-04T12:39:07,1601678294.660888,2020-10-03T01:38:14
1601804355,941000,0.0,0.0,0.0,-1832.8463134765625,2323.787109375,406.7796325683594,1.0,0.0,0.0,0.0,16,11,0,2020-10-04T12:39:15,1601678302.4247599,2020-10-03T01:38:22
1601804366,570000,0.0,0.0,0.0,-1971.9462890625,2192.285400390625,383.4015197753906,1.0,0.0,0.0,0.0,61,11,0,2020-10-04T12:39:26,1601678312.696804,2020-10-03T01:38:32
1601804371,792000,0.0,0.0,0.0,-1848.62646484375,2118.64404296875,392.7527770996094,1.0,0.0,0.0,0.0,103,11,0,2020-10-04T12:39:31,1601678320.0960479,2020-10-03T01:38:40
1601804386,581000,0.0,0.0,0.0,-1757.4517822265625,2501.4609375,459.3804626464844,1.0,0.0,0.0,0.0,162,11,0,2020-10-04T12:39:46,1601678331.7103598,2020-10-03T01:38:51
1601804393,934000,0.0,0.0,0.0,-1759.205078125,1840.4442138671875,434.83343505859375,1.0,0.0,0.0,0.0,210,11,0,2020-10-04T12:39:53,1601678341.230872,2020-10-03T01:39:01
1601804401,656000,0.0,0.0,0.0,-1836.9373779296875,1886.615966796875,410.2864074707031,1.0,0.0,0.0,0.0,255,11,0,2020-10-04T12:40:01,1601678349.281265,2020-10-03T01:39:09
1601804411,817000,0.0,0.0,0.0,-1590.298095703125,2193.4541015625,469.900634765625,1.0,0.0,0.0,0.0,42,11,0,2020-10-04T12:40:11,1601678357.826536,2020-10-03T01:39:17
1601804416,673000,0.0,0.0,0.0,-1812.3905029296875,1963.7637939453125,407.94854736328125,1.0,0.0,0.0,0.0,85,11,0,2020-10-04T12:40:16,1601678365.7367048,2020-10-03T01:39:25
1601804429,825000,0.0,0.0,0.0,-1910.57861328125,2322.033935546875,393.33721923828125,1.0,0.0,0.0,0.0,129,11,0,2020-10-04T12:40:29,1601678375.836413,2020-10-03T01:39:35
1601804434,676000,0.0,0.0,0.0,-1880.18701171875,1997.0777587890625,395.6750183105469,1.0,0.0,0.0,0.0,169,11,0,2020-10-04T12:40:34,1601678383.382472,2020-10-03T01:39:43
1601804446,742000,0.0,0.0,0.0,-1900.058349609375,2150.20458984375,386.9082336425781,1.0,0.0,0.0,0.0,215,11,0,2020-10-04T12:40:46,1601678393.520488,2020-10-03T01:39:53
1601804463,292000,0.0,0.0,0.0,-2075.97900390625,2305.669189453125,382.8170471191406,1.0,0.0,0.0,0.0,36,11,0,2020-10-04T12:41:03,1601678410.8882089,2020-10-03T01:40:10
1601804470,192000,0.0,0.0,0.0,-1881.3558349609375,2049.09423828125,390.4149475097656,1.0,0.0,0.0,0.0,72,11,0,2020-10-04T12:41:10,1601678418.635232,2020-10-03T01:40:18
1601804479,679000,0.0,0.0,0.0,-1701.34423828125,2036.8206787109375,421.9754638671875,1.0,0.0,0.0,0.0,120,11,0,2020-10-04T12:41:19,1601678428.439576,2020-10-03T01:40:28
1601804490,160000,0.0,0.0,0.0,-1839.2752685546875,2099.94140625,394.5061340332031,1.0,0.0,0.0,0.0,156,11,0,2020-10-04T12:41:30,1601678436.109489,2020-10-03T01:40:36
1601804497,826000,0.0,0.0,0.0,-1848.62646484375,2031.5604248046875,393.9216613769531,1.0,0.0,0.0,0.0,204,11,0,2020-10-04T12:41:37,1601678446.544121,2020-10-03T01:40:46
1601804507,524000,0.0,0.0,0.0,-1759.205078125,2106.370361328125,408.53302001953125,1.0,0.0,0.0,0.0,246,11,0,2020-10-04T12:41:47,1601678453.787992,2020-10-03T01:40:53
1601804510,120000,0.0,0.0,0.0,-1843.950927734375,2099.357177734375,392.1683044433594,1.0,0.0,0.0,0.0,22,11,0,2020-10-04T12:41:50,1601678463.535445,2020-10-03T01:41:03
1601804527,785000,0.0,0.0,0.0,-1542.957275390625,2050.847412109375,509.64349365234375,1.0,0.0,0.0,0.0,66,11,0,2020-10-04T12:42:07,1601678473.0958278,2020-10-03T01:41:13
1601804533,745000,0.0,0.0,0.0,-1615.4295654296875,2319.6962890625,475.16070556640625,1.0,0.0,0.0,0.0,109,11,0,2020-10-04T12:42:13,1601678483.1036038,2020-10-03T01:41:23
1601804540,773000,0.0,0.0,0.0,-1726.4757080078125,2206.312255859375,414.9620361328125,1.0,0.0,0.0,0.0,154,11,0,2020-10-04T12:42:20,1601678491.664216,2020-10-03T01:41:31
1601804547,821000,0.0,0.0,0.0,-1983.63525390625,2144.9443359375,382.23260498046875,1.0,0.0,0.0,0.0,196,11,0,2020-10-04T12:42:27,1601678500.031328,2020-10-03T01:41:40
1601804558,451000,0.0,0.0,0.0,-1663.354736328125,1933.372314453125,449.44476318359375,1.0,0.0,0.0,0.0,240,11,0,2020-10-04T12:42:38,1601678509.5889878,2020-10-03T01:41:49
1601804586,28000,0.0,0.0,0.0,-1815.3126220703125,2302.162353515625,404.44183349609375,1.0,0.0,0.0,0.0,96,11,0,2020-10-04T12:43:06,1601678531.336093,2020-10-03T01:42:11
1601804593,718000,0.0,0.0,0.0,-1691.4085693359375,2146.69775390625,421.3910217285156,1.0,0.0,0.0,0.0,137,11,0,2020-10-04T12:43:13,1601678539.685108,2020-10-03T01:42:19
1601804597,574000,0.0,0.0,0.0,-1864.4068603515625,2358.27001953125,402.6884765625,1.0,0.0,0.0,0.0,183,11,0,2020-10-04T12:43:17,1601678548.1061609,2020-10-03T01:42:28
1601804608,70000,0.0,0.0,0.0,-1705.4354248046875,2205.143310546875,424.3132629394531,1.0,0.0,0.0,0.0,224,11,0,2020-10-04T12:43:28,1601678556.4787009,2020-10-03T01:42:36
1601804620,425000,0.0,0.0,0.0,-1612.50732421875,2114.552978515625,456.4582214355469,1.0,0.0,0.0,0.0,17,11,0,2020-10-04T12:43:40,1601678566.525452,2020-10-03T01:42:46
1601804623,161000,0.0,0.0,0.0,-1897.7205810546875,2205.143310546875,388.6615905761719,1.0,0.0,0.0,0.0,61,11,0,2020-10-04T12:43:43,1601678573.783481,2020-10-03T01:42:53
1601804661,222000,0.0,0.0,0.0,-1752.776123046875,1857.977783203125,430.1578063964844,1.0,0.0,0.0,0.0,254,11,0,2020-10-04T12:44:21,1601678611.679997,2020-10-03T01:43:31
1601804674,770000,0.0,0.0,0.0,-1850.96435546875,2129.164306640625,389.83050537109375,1.0,0.0,0.0,0.0,42,11,0,2020-10-04T12:44:34,1601678620.5349488,2020-10-03T01:43:40
1601804679,732000,0.0,0.0,0.0,-1628.8720703125,2343.65869140625,461.7182922363281,1.0,0.0,0.0,0.0,88,11,0,2020-10-04T12:44:39,1601678628.726156,2020-10-03T01:43:48
1601804687,959000,0.0,0.0,0.0,-1664.523681640625,2201.636474609375,429.5733642578125,1.0,0.0,0.0,0.0,136,11,0,2020-10-04T12:44:47,1601678638.718889,2020-10-03T01:43:58
1601804701,825000,0.0,0.0,0.0,-1647.5745849609375,2236.119384765625,439.5090637207031,1.0,0.0,0.0,0.0,189,11,0,2020-10-04T12:45:01,1601678648.721428,2020-10-03T01:44:08
1601804714,799000,0.0,0.0,0.0,-1649.327880859375,2002.9222412109375,443.6002502441406,1.0,0.0,0.0,0.0,252,11,0,2020-10-04T12:45:14,1601678660.46314,2020-10-03T01:44:20
1601804720,885000,0.0,0.0,0.0,-1797.194580078125,2021.0404052734375,402.1040344238281,1.0,0.0,0.0,0.0,44,11,0,2020-10-04T12:45:20,1601678669.328501,2020-10-03T01:44:29
1601804733,880000,0.0,0.0,0.0,-1912.9163818359375,2178.8427734375,386.9082336425781,1.0,0.0,0.0,0.0,93,11,0,2020-10-04T12:45:33,1601678679.6140609,2020-10-03T01:44:39
1601804741,655000,0.0,0.0,0.0,-1933.372314453125,2194.623046875,385.1548767089844,1.0,0.0,0.0,0.0,136,11,0,2020-10-04T12:45:41,1601678687.5627918,2020-10-03T01:44:47
1601804751,230000,0.0,0.0,0.0,-1586.2069091796875,2288.135498046875,482.1741638183594,1.0,0.0,0.0,0.0,202,11,0,2020-10-04T12:45:51,1601678701.5202248,2020-10-03T01:45:01
1601804764,12000,0.0,0.0,0.0,-1711.8643798828125,2174.75146484375,419.0531921386719,1.0,0.0,0.0,0.0,244,11,0,2020-10-04T12:46:04,1601678709.4600039,2020-10-03T01:45:09
1601804771,556000,0.0,0.0,0.0,-1828.755126953125,2319.6962890625,402.6884765625,1.0,0.0,0.0,0.0,25,11,0,2020-10-04T12:46:11,1601678718.545037,2020-10-03T01:45:18
1601804778,636000,0.0,0.0,0.0,-1730.5670166015625,2045.5872802734375,413.7931213378906,1.0,0.0,0.0,0.0,68,11,0,2020-10-04T12:46:18,1601678726.8237438,2020-10-03T01:45:26
1601804788,127000,0.0,0.0,0.0,-1559.322021484375,2052.016357421875,478.0829772949219,1.0,0.0,0.0,0.0,111,11,0,2020-10-04T12:46:28,1601678735.059484,2020-10-03T01:45:35
1601804791,186000,0.0,0.0,0.0,-1627.703125,2295.7333984375,459.9649353027344,1.0,0.0,0.0,0.0,159,11,0,2020-10-04T12:46:31,1601678744.542537,2020-10-03T01:45:44
1601804803,641000,0.0,0.0,0.0,-1860.3155517578125,2046.171875,392.7527770996094,1.0,0.0,0.0,0.0,202,11,0,2020-10-04T12:46:43,1601678752.688356,2020-10-03T01:45:52
1601804814,506000,0.0,0.0,0.0,-1744.0093994140625,2364.114501953125,432.4956359863281,1.0,0.0,0.0,0.0,246,11,0,2020-10-04T12:46:54,1601678760.318104,2020-10-03T01:46:00
1601804833,758000,0.0,0.0,0.0,-1606.0782470703125,2112.215087890625,454.7048645019531,1.0,0.0,0.0,0.0,91,11,0,2020-10-04T12:47:13,1601678780.010028,2020-10-03T01:46:20
1601804842,583000,0.0,0.0,0.0,-1631.794189453125,2276.446533203125,443.6002502441406,1.0,0.0,0.0,0.0,132,11,0,2020-10-04T12:47:22,1601678788.557396,2020-10-03T01:46:28
1601804852,179000,0.0,0.0,0.0,7.013442516326904,624.1963500976562,-98.18819427490234,1.0,0.0,0.0,0.0,179,11,0,2020-10-04T12:47:32,1601678797.9020479,2020-10-03T01:46:37
1601804862,95000,0.0,0.0,0.0,-87.08358001708984,558.1531372070312,-175.92051696777344,1.0,0.0,0.0,0.0,225,11,0,2020-10-04T12:47:42,1601678807.966825,2020-10-03T01:46:47
1601804864,702000,0.0,0.0,0.0,63.1209831237793,199.29864501953125,-115.13734436035156,1.0,0.0,0.0,0.0,11,11,0,2020-10-04T12:47:44,1601678815.135336,2020-10-03T01:46:55
1601804881,232000,0.0,0.0,0.0,17.533605575561523,486.84979248046875,-134.42431640625,1.0,0.0,0.0,0.0,77,11,0,2020-10-04T12:48:01,1601678828.1488008,2020-10-03T01:47:08
1601804885,722000,0.0,0.0,0.0,138.51548767089844,261.250732421875,-51.43191146850586,1.0,0.0,0.0,0.0,118,11,0,2020-10-04T12:48:05,1601678835.300077,2020-10-03T01:47:15
1601804897,119000,0.0,0.0,0.0,167.73817443847656,351.256591796875,-0.5844535231590271,1.0,0.0,0.0,0.0,162,11,0,2020-10-04T12:48:17,1601678845.2343879,2020-10-03T01:47:25
1601804903,573000,0.0,0.0,0.0,113.96843719482422,258.3284606933594,-73.05669403076172,1.0,0.0,0.0,0.0,205,11,0,2020-10-04T12:48:23,1601678852.977968,2020-10-03T01:47:32
1601804914,596000,0.0,0.0,0.0,87.08358001708984,243.7171173095703,-104.03273010253906,1.0,0.0,0.0,0.0,254,11,0,2020-10-04T12:48:34,1601678863.186405,2020-10-03T01:47:43
1601804918,449000,0.0,0.0,0.0,-35.65166473388672,248.3927459716797,-169.4915313720703,1.0,0.0,0.0,0.0,39,11,0,2020-10-04T12:48:38,1601678871.466516,2020-10-03T01:47:51
1601804932,913000,0.0,0.0,0.0,-135.5932159423828,380.479248046875,-238.45704650878906,1.0,0.0,0.0,0.0,80,11,0,2020-10-04T12:48:52,1601678880.147405,2020-10-03T01:48:00
1601804942,526000,0.0,0.0,0.0,-109.87726593017578,188.7784881591797,-213.91000366210938,1.0,0.0,0.0,0.0,127,11,0,2020-10-04T12:49:02,1601678888.9500608,2020-10-03T01:48:08
1601804945,218000,0.0,0.0,0.0,66.04325103759766,120.39742279052734,-87.66802978515625,1.0,0.0,0.0,0.0,176,11,0,2020-10-04T12:49:05,1601678897.9983559,2020-10-03T01:48:17
1601804953,738000,0.0,0.0,0.0,-147.8667449951172,455.289306640625,-229.1057891845703,1.0,0.0,0.0,0.0,218,11,0,2020-10-04T12:49:13,1601678906.660112,2020-10-03T01:48:26
1601804960,111000,0.0,0.0,0.0,-118.6440658569336,20.455875396728516,-150.20455932617188,1.0,0.0,0.0,0.0,5,11,0,2020-10-04T12:49:20,1601678914.7707438,2020-10-03T01:48:34
1601804970,185000,0.0,0.0,0.0,-21.624780654907227,330.21624755859375,-187.02513122558594,1.0,0.0,0.0,0.0,49,11,0,2020-10-04T12:49:30,1601678923.740728,2020-10-03T01:48:43
1601804980,350000,0.0,0.0,0.0,169.4915313720703,255.99066162109375,5.8445353507995605,1.0,0.0,0.0,0.0,93,11,0,2020-10-04T12:49:40,1601678932.1810038,2020-10-03T01:48:52
1601804998,864000,0.0,0.0,0.0,151.95791625976562,327.8784484863281,-40.32729721069336,1.0,0.0,0.0,0.0,147,11,0,2020-10-04T12:49:58,1601678943.5107808,2020-10-03T01:49:03
1601805002,578000,0.0,0.0,0.0,74.22559356689453,540.6195068359375,-73.64114379882812,1.0,0.0,0.0,0.0,189,11,0,2020-10-04T12:50:02,1601678951.489737,2020-10-03T01:49:11
1601805008,840000,0.0,0.0,0.0,84.74576568603516,363.53009033203125,-115.7218017578125,1.0,0.0,0.0,0.0,242,11,0,2020-10-04T12:50:08,1601678962.464809,2020-10-03T01:49:22
1601805021,519000,0.0,0.0,0.0,-37.405025482177734,533.6060791015625,-151.3734588623047,1.0,0.0,0.0,0.0,21,11,0,2020-10-04T12:50:21,1601678968.6070158,2020-10-03T01:49:28
1601805028,488000,0.0,0.0,0.0,32.72939682006836,558.737548828125,-101.11045837402344,1.0,0.0,0.0,0.0,66,11,0,2020-10-04T12:50:28,1601678978.4729319,2020-10-03T01:49:38
1601805071,685000,0.0,0.0,0.0,-75.97895812988281,253.06838989257812,-205.72764587402344,1.0,0.0,0.0,0.0,159,11,0,2020-10-04T12:51:11,1601678999.40236,2020-10-03T01:49:59
1601805058,707000,0.0,0.0,0.0,90.00584411621094,200.46755981445312,-87.08358001708984,1.0,0.0,0.0,0.0,200,11,0,2020-10-04T12:50:58,1601679006.630857,2020-10-03T01:50:06
1601805067,686000,0.0,0.0,0.0,-126.2419662475586,308.5914611816406,-226.1835174560547,1.0,0.0,0.0,0.0,244,11,0,2020-10-04T12:51:07,1601679014.713156,2020-10-03T01:50:14
