time_s,time_us,temperature,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601802788,741000,-17.125,97,12,2,2020-10-04T12:13:08,1601676737.1292958,2020-10-03T01:12:17
1601802798,306000,-17.6875,139,12,2,2020-10-04T12:13:18,1601676745.87548,2020-10-03T01:12:25
1601802805,959000,-18.0625,184,12,2,2020-10-04T12:13:25,1601676755.627712,2020-10-03T01:12:35
1601802816,483000,-18.5625,223,12,2,2020-10-04T12:13:36,1601676762.840976,2020-10-03T01:12:42
1601802824,224000,-18.9375,16,12,2,2020-10-04T12:13:44,1601676772.240177,2020-10-03T01:12:52
1601802833,798000,-19.375,60,12,2,2020-10-04T12:13:53,1601676781.221236,2020-10-03T01:13:01
1601802841,455000,-19.3125,103,12,2,2020-10-04T12:14:01,1601676790.6299849,2020-10-03T01:13:10
1601802852,49000,-19.3125,144,12,2,2020-10-04T12:14:12,1601676798.877528,2020-10-03T01:13:18
1601802859,708000,-19.5,187,12,2,2020-10-04T12:14:19,1601676808.179865,2020-10-03T01:13:28
1601802869,283000,-19.8125,229,12,2,2020-10-04T12:14:29,1601676815.955725,2020-10-03T01:13:35
1601802876,947000,-19.875,18,12,2,2020-10-04T12:14:36,1601676825.237901,2020-10-03T01:13:45
1601802887,535000,-20.25,59,12,2,2020-10-04T12:14:47,1601676833.068112,2020-10-03T01:13:53
1601802895,200000,-20.625,108,12,2,2020-10-04T12:14:55,1601676842.534353,2020-10-03T01:14:02
1601802904,784000,-20.875,152,12,2,2020-10-04T12:15:04,1601676851.871732,2020-10-03T01:14:11
1601802912,484000,-21.0625,195,12,2,2020-10-04T12:15:12,1601676860.8043208,2020-10-03T01:14:20
1601802922,70000,-21.0625,235,12,2,2020-10-04T12:15:22,1601676868.579161,2020-10-03T01:14:28
1601802929,740000,-21.1875,24,12,2,2020-10-04T12:15:29,1601676878.746549,2020-10-03T01:14:38
1601802939,330000,-21.0625,65,12,2,2020-10-04T12:15:39,1601676886.433624,2020-10-03T01:14:46
1601802947,967000,-20.875,112,12,2,2020-10-04T12:15:47,1601676895.3017209,2020-10-03T01:14:55
1601802954,680000,-20.8125,154,12,2,2020-10-04T12:15:54,1601676903.1163368,2020-10-03T01:15:03
1601802964,274000,-21.25,198,12,2,2020-10-04T12:16:04,1601676911.273757,2020-10-03T01:15:11
1601802971,950000,-21.8125,230,12,2,2020-10-04T12:16:11,1601676919.050161,2020-10-03T01:15:19
1601802979,523000,-22.5625,0,12,2,2020-10-04T12:16:19,1601676926.084353,2020-10-03T01:15:26
1601802986,248000,-23.0625,36,12,2,2020-10-04T12:16:26,1601676934.2763689,2020-10-03T01:15:34
1601802992,12000,-23.5,73,12,2,2020-10-04T12:16:32,1601676939.5888488,2020-10-03T01:15:39
1601802998,743000,-24.3125,108,12,2,2020-10-04T12:16:38,1601676948.20348,2020-10-03T01:15:48
1601803006,857000,-25.0625,136,12,2,2020-10-04T12:16:46,1601676954.5383918,2020-10-03T01:15:54
1601803028,11000,-25.3125,222,12,2,2020-10-04T12:17:08,1601676976.7956128,2020-10-03T01:16:16
1601802979,807000,-25.6875,242,12,2,2020-10-04T12:16:19,1601676991.400429,2020-10-03T01:16:31
1601802986,543000,-26.125,26,12,2,2020-10-04T12:16:26,1601676998.732888,2020-10-03T01:16:38
1601802994,240000,-26.5625,65,12,2,2020-10-04T12:16:34,1601677005.899988,2020-10-03T01:16:45
1601803002,313000,-26.75,107,12,2,2020-10-04T12:16:42,1601677013.660213,2020-10-03T01:16:53
1601803010,15000,-27.0,149,12,2,2020-10-04T12:16:50,1601677021.706724,2020-10-03T01:17:01
1601803014,831000,-27.1875,185,12,2,2020-10-04T12:16:54,1601677028.006677,2020-10-03T01:17:08
1601803021,571000,-27.25,221,12,2,2020-10-04T12:17:01,1601677034.180337,2020-10-03T01:17:14
1601803029,279000,-27.25,3,12,2,2020-10-04T12:17:09,1601677041.494557,2020-10-03T01:17:21
1601802975,357000,-27.4375,41,12,2,2020-10-04T12:16:15,1601677048.895645,2020-10-03T01:17:28
1601802982,106000,-27.25,83,12,2,2020-10-04T12:16:22,1601677056.254057,2020-10-03T01:17:36
1601802989,818000,-27.3125,120,12,2,2020-10-04T12:16:29,1601677063.668849,2020-10-03T01:17:43
1601802997,532000,-27.4375,164,12,2,2020-10-04T12:16:37,1601677071.866616,2020-10-03T01:17:51
1601803003,627000,-27.625,201,12,2,2020-10-04T12:16:43,1601677077.2512999,2020-10-03T01:17:57
1601803010,385000,-28.25,244,12,2,2020-10-04T12:16:50,1601677084.906776,2020-10-03T01:18:04
1601803018,108000,-28.625,26,12,2,2020-10-04T12:16:58,1601677092.001313,2020-10-03T01:18:12
1601803022,937000,-29.0,61,12,2,2020-10-04T12:17:02,1601677098.639845,2020-10-03T01:18:18
