time_s,time_us,rx_done_cnt,rx_dropped_cnt,rx_error_cnt,tx_done_cnt,tx_zeroes_cnt,tx_overrun_cnt,tx_error_cnt,restarts_cnt,listen_done_cnt,last_error,seq,srcSystem,srcComponent,time_gregorian
1601800724,48500,12629,0,0,12575,0,0,0,0,25204,0,204,13,0,2020-10-04T11:38:44
1601800727,48500,12677,0,0,12623,0,0,0,0,25300,0,218,13,0,2020-10-04T11:38:47
1601800730,48500,12726,0,0,12672,0,0,0,0,25398,0,232,13,0,2020-10-04T11:38:50
1601800733,48500,12775,0,0,12721,0,0,0,0,25496,0,246,13,0,2020-10-04T11:38:53
1601800736,48500,12824,0,0,12770,0,0,0,0,25594,0,4,13,0,2020-10-04T11:38:56
1601800739,48500,12872,0,0,12818,0,0,0,0,25690,0,18,13,0,2020-10-04T11:38:59
1601800742,48500,12918,0,0,12864,0,0,0,0,25782,0,32,13,0,2020-10-04T11:39:02
1601800745,48500,12964,0,0,12910,0,0,0,0,25874,0,46,13,0,2020-10-04T11:39:05
1601800748,48500,13010,0,0,12956,0,0,0,0,25966,0,60,13,0,2020-10-04T11:39:08
1601800750,670500,13057,0,0,13001,0,0,0,0,26058,0,74,13,0,2020-10-04T11:39:10
1601800753,670500,13103,0,0,13047,0,0,0,0,26150,0,88,13,0,2020-10-04T11:39:13
1601800756,670500,13149,0,0,13093,0,0,0,0,26242,0,102,13,0,2020-10-04T11:39:16
1601800759,670500,13195,0,0,13139,0,0,0,0,26334,0,116,13,0,2020-10-04T11:39:19
1601800762,670500,13242,0,0,13186,0,0,0,0,26428,0,130,13,0,2020-10-04T11:39:22
1601800765,670500,13288,0,0,13232,0,0,0,0,26520,0,144,13,0,2020-10-04T11:39:25
1601800768,670500,13333,0,0,13277,0,0,0,0,26610,0,158,13,0,2020-10-04T11:39:28
1601800771,670500,13379,0,0,13323,0,0,0,0,26702,0,172,13,0,2020-10-04T11:39:31
1601800774,670500,13425,0,0,13369,0,0,0,0,26794,0,186,13,0,2020-10-04T11:39:34
1601800777,670500,13471,0,0,13415,0,0,0,0,26886,0,200,13,0,2020-10-04T11:39:37
1601800780,670500,13517,0,0,13461,0,0,0,0,26978,0,214,13,0,2020-10-04T11:39:40
1601800783,292500,13565,0,0,13507,0,0,0,0,27072,0,228,13,0,2020-10-04T11:39:43
1601800786,292500,13611,0,0,13553,0,0,0,0,27164,0,242,13,0,2020-10-04T11:39:46
1601800789,292500,13654,0,0,13596,0,0,0,0,27250,0,0,13,0,2020-10-04T11:39:49
1601800792,292500,13698,0,0,13640,0,0,0,0,27338,0,14,13,0,2020-10-04T11:39:52
1601800795,292500,13744,0,0,13686,0,0,0,0,27430,0,28,13,0,2020-10-04T11:39:55
1601800798,292500,13790,0,0,13732,0,0,0,0,27522,0,42,13,0,2020-10-04T11:39:58
1601800801,292500,13836,0,0,13778,0,0,0,0,27614,0,56,13,0,2020-10-04T11:40:01
1601800804,292500,13882,0,0,13824,0,0,0,0,27706,0,70,13,0,2020-10-04T11:40:04
1601800807,292500,13928,0,0,13870,0,0,0,0,27798,0,84,13,0,2020-10-04T11:40:07
1601800810,292500,13974,0,0,13916,0,0,0,0,27890,0,98,13,0,2020-10-04T11:40:10
1601800812,916500,14022,0,0,13962,0,0,0,0,27984,0,112,13,0,2020-10-04T11:40:12
1601800815,916500,14068,0,0,14008,0,0,0,0,28076,0,126,13,0,2020-10-04T11:40:15
1601800818,916500,14114,0,0,14054,0,0,0,0,28168,0,140,13,0,2020-10-04T11:40:18
1601800821,916500,14163,0,0,14103,0,0,0,0,28266,0,154,13,0,2020-10-04T11:40:21
1601800824,916500,14212,0,0,14152,0,0,0,0,28364,0,168,13,0,2020-10-04T11:40:24
1601800827,916500,14261,0,0,14201,0,0,0,0,28462,0,182,13,0,2020-10-04T11:40:27
1601800830,916500,14309,0,0,14249,0,0,0,0,28558,0,196,13,0,2020-10-04T11:40:30
1601800833,916500,14355,0,0,14295,0,0,0,0,28650,0,210,13,0,2020-10-04T11:40:33
1601800836,916500,14401,0,0,14341,0,0,0,0,28742,0,224,13,0,2020-10-04T11:40:36
1601800839,916500,14447,0,0,14387,0,0,0,0,28834,0,238,13,0,2020-10-04T11:40:39
1601800842,538500,14495,0,0,14433,0,0,0,0,28928,0,252,13,0,2020-10-04T11:40:42
1601800845,538500,14541,0,0,14479,0,0,0,0,29020,0,10,13,0,2020-10-04T11:40:45
1601800848,538500,14587,0,0,14525,0,0,0,0,29112,0,24,13,0,2020-10-04T11:40:48
1601800851,538500,14633,0,0,14571,0,0,0,0,29204,0,38,13,0,2020-10-04T11:40:51
1601800854,538500,14676,0,0,14614,0,0,0,0,29290,0,52,13,0,2020-10-04T11:40:54
1601800857,538500,14721,0,0,14659,0,0,0,0,29380,0,66,13,0,2020-10-04T11:40:57
1601800860,538500,14766,0,0,14704,0,0,0,0,29470,0,80,13,0,2020-10-04T11:41:00
1601800863,538500,14812,0,0,14750,0,0,0,0,29562,0,94,13,0,2020-10-04T11:41:03
1601800866,538500,14859,0,0,14797,0,0,0,0,29656,0,108,13,0,2020-10-04T11:41:06
1601800869,538500,14905,0,0,14843,0,0,0,0,29748,0,122,13,0,2020-10-04T11:41:09
1601800872,157500,14953,0,0,14889,0,0,0,0,29842,0,136,13,0,2020-10-04T11:41:12
1601800875,157500,14997,0,0,14933,0,0,0,0,29930,0,150,13,0,2020-10-04T11:41:15
1601800878,157500,15040,0,0,14976,0,0,0,0,30016,0,164,13,0,2020-10-04T11:41:18
1601800881,157500,15085,0,0,15021,0,0,0,0,30106,0,178,13,0,2020-10-04T11:41:21
1601800884,157500,15131,0,0,15067,0,0,0,0,30198,0,192,13,0,2020-10-04T11:41:24
1601800887,157500,15177,0,0,15113,0,0,0,0,30290,0,206,13,0,2020-10-04T11:41:27
1601800890,157500,15223,0,0,15159,0,0,0,0,30382,0,220,13,0,2020-10-04T11:41:30
1601800893,157500,15269,0,0,15205,0,0,0,0,30474,0,234,13,0,2020-10-04T11:41:33
1601800896,157500,15313,0,0,15249,0,0,0,0,30562,0,248,13,0,2020-10-04T11:41:36
1601800899,157500,15356,0,0,15292,0,0,0,0,30648,0,6,13,0,2020-10-04T11:41:39
1601800902,157500,15400,0,0,15336,0,0,0,0,30736,0,20,13,0,2020-10-04T11:41:42
1601800904,778500,15448,0,0,15382,0,0,0,0,30830,0,34,13,0,2020-10-04T11:41:44
1601800907,778500,15494,0,0,15428,0,0,0,0,30922,0,48,13,0,2020-10-04T11:41:47
1601800910,778500,15540,0,0,15474,0,0,0,0,31014,0,62,13,0,2020-10-04T11:41:50
1601800913,778500,15586,0,0,15520,0,0,0,0,31106,0,76,13,0,2020-10-04T11:41:53
1601800916,778500,15632,0,0,15566,0,0,0,0,31198,0,90,13,0,2020-10-04T11:41:56
1601800919,778500,15677,0,0,15611,0,0,0,0,31288,0,104,13,0,2020-10-04T11:41:59
1601800922,778500,15723,0,0,15657,0,0,0,0,31380,0,118,13,0,2020-10-04T11:42:02
1601800925,778500,15769,0,0,15703,0,0,0,0,31472,0,132,13,0,2020-10-04T11:42:05
1601800928,778500,15817,0,0,15751,0,0,0,0,31568,0,146,13,0,2020-10-04T11:42:08
1601800931,778500,15866,0,0,15800,0,0,0,0,31666,0,160,13,0,2020-10-04T11:42:11
1601800934,396500,15917,0,0,15849,0,0,0,0,31766,0,174,13,0,2020-10-04T11:42:14
1601800937,396500,15964,0,0,15896,0,0,0,0,31860,0,188,13,0,2020-10-04T11:42:17
1601800940,396500,16010,0,0,15942,0,0,0,0,31952,0,202,13,0,2020-10-04T11:42:20
1601800943,396500,16056,0,0,15988,0,0,0,0,32044,0,216,13,0,2020-10-04T11:42:23
1601800946,396500,16102,0,0,16034,0,0,0,0,32136,0,230,13,0,2020-10-04T11:42:26
1601800949,396500,16148,0,0,16080,0,0,0,0,32228,0,244,13,0,2020-10-04T11:42:29
1601800952,396500,16194,0,0,16126,0,0,0,0,32320,0,2,13,0,2020-10-04T11:42:32
1601800955,396500,16240,0,0,16172,0,0,0,0,32412,0,16,13,0,2020-10-04T11:42:35
1601800958,396500,16286,0,0,16218,0,0,0,0,32504,0,30,13,0,2020-10-04T11:42:38
1601800961,396500,16331,0,0,16263,0,0,0,0,32594,0,44,13,0,2020-10-04T11:42:41
1601800964,16500,16377,0,0,16307,0,0,0,0,32684,0,58,13,0,2020-10-04T11:42:44
1601800967,16500,16421,0,0,16351,0,0,0,0,32772,0,72,13,0,2020-10-04T11:42:47
1601800970,16500,16467,0,0,16397,0,0,0,0,32864,0,86,13,0,2020-10-04T11:42:50
1601800973,16500,16513,0,0,16443,0,0,0,0,32956,0,100,13,0,2020-10-04T11:42:53
1601800976,16500,16559,0,0,16489,0,0,0,0,33048,0,114,13,0,2020-10-04T11:42:56
1601800979,16500,16605,0,0,16535,0,0,0,0,33140,0,128,13,0,2020-10-04T11:42:59
1601800982,16500,16651,0,0,16581,0,0,0,0,33232,0,142,13,0,2020-10-04T11:43:02
1601800985,16500,16694,0,0,16624,0,0,0,0,33318,0,156,13,0,2020-10-04T11:43:05
1601800988,16500,16740,0,0,16670,0,0,0,0,33410,0,170,13,0,2020-10-04T11:43:08
1601800991,16500,16786,0,0,16716,0,0,0,0,33502,0,184,13,0,2020-10-04T11:43:11
1601800994,16500,16832,0,0,16762,0,0,0,0,33594,0,198,13,0,2020-10-04T11:43:14
1601800996,637500,16880,0,0,16808,0,0,0,0,33688,0,212,13,0,2020-10-04T11:43:16
1601800999,637500,16926,0,0,16854,0,0,0,0,33780,0,226,13,0,2020-10-04T11:43:19
1601801002,637500,16972,0,0,16900,0,0,0,0,33872,0,240,13,0,2020-10-04T11:43:22
1601801005,637500,17018,0,0,16946,0,0,0,0,33964,0,254,13,0,2020-10-04T11:43:25
1601801008,637500,17064,0,0,16992,0,0,0,0,34056,0,12,13,0,2020-10-04T11:43:28
1601801011,637500,17110,0,0,17038,0,0,0,0,34148,0,26,13,0,2020-10-04T11:43:31
1601801014,637500,17156,0,0,17084,0,0,0,0,34240,0,40,13,0,2020-10-04T11:43:34
1601801017,637500,17205,0,0,17133,0,0,0,0,34338,0,54,13,0,2020-10-04T11:43:37
1601801020,637500,17254,0,0,17182,0,0,0,0,34436,0,68,13,0,2020-10-04T11:43:40
1601801023,637500,17303,0,0,17231,0,0,0,0,34534,0,82,13,0,2020-10-04T11:43:43
1601801026,258500,17354,0,0,17280,0,0,0,0,34634,0,96,13,0,2020-10-04T11:43:46
1601801029,258500,17402,0,0,17328,0,0,0,0,34730,0,110,13,0,2020-10-04T11:43:49
1601801032,258500,17451,0,0,17377,0,0,0,0,34828,0,124,13,0,2020-10-04T11:43:52
1601801035,258500,17500,0,0,17426,0,0,0,0,34926,0,138,13,0,2020-10-04T11:43:55
1601801038,258500,17549,0,0,17475,0,0,0,0,35024,0,152,13,0,2020-10-04T11:43:58
1601801041,258500,17598,0,0,17524,0,0,0,0,35122,0,166,13,0,2020-10-04T11:44:01
1601801044,258500,17646,0,0,17572,0,0,0,0,35218,0,180,13,0,2020-10-04T11:44:04
1601801047,258500,17695,0,0,17621,0,0,0,0,35316,0,194,13,0,2020-10-04T11:44:07
1601801050,258500,17744,0,0,17670,0,0,0,0,35414,0,208,13,0,2020-10-04T11:44:10
1601801053,258500,17793,0,0,17719,0,0,0,0,35512,0,222,13,0,2020-10-04T11:44:13
1601801055,876500,17841,0,0,17765,0,0,0,0,35606,0,236,13,0,2020-10-04T11:44:15
1601801058,876500,17887,0,0,17811,0,0,0,0,35698,0,250,13,0,2020-10-04T11:44:18
1601801061,876500,17934,0,0,17858,0,0,0,0,35792,0,8,13,0,2020-10-04T11:44:21
1601801064,876500,17980,0,0,17904,0,0,0,0,35884,0,22,13,0,2020-10-04T11:44:24
1601801067,876500,18026,0,0,17950,0,0,0,0,35976,0,36,13,0,2020-10-04T11:44:27
1601801070,876500,18072,0,0,17996,0,0,0,0,36068,0,50,13,0,2020-10-04T11:44:30
1601801073,876500,18118,0,0,18042,0,0,0,0,36160,0,64,13,0,2020-10-04T11:44:33
1601801076,876500,18164,0,0,18088,0,0,0,0,36252,0,78,13,0,2020-10-04T11:44:36
1601801079,876500,18210,0,0,18134,0,0,0,0,36344,0,92,13,0,2020-10-04T11:44:39
1601801082,876500,18257,0,0,18181,0,0,0,0,36438,0,106,13,0,2020-10-04T11:44:42
1601801085,876500,18305,0,0,18229,0,0,0,0,36534,0,120,13,0,2020-10-04T11:44:45
1601801088,495500,18356,0,0,18278,0,0,0,0,36634,0,134,13,0,2020-10-04T11:44:48
1601801091,495500,18404,0,0,18326,0,0,0,0,36730,0,148,13,0,2020-10-04T11:44:51
1601801094,495500,18450,0,0,18372,0,0,0,0,36822,0,162,13,0,2020-10-04T11:44:54
1601801097,495500,18496,0,0,18418,0,0,0,0,36914,0,176,13,0,2020-10-04T11:44:57
1601801100,495500,18542,0,0,18464,0,0,0,0,37006,0,190,13,0,2020-10-04T11:45:00
1601801103,495500,18589,0,0,18511,0,0,0,0,37100,0,204,13,0,2020-10-04T11:45:03
1601801106,495500,18638,0,0,18560,0,0,0,0,37198,0,218,13,0,2020-10-04T11:45:06
1601801109,495500,18687,0,0,18609,0,0,0,0,37296,0,232,13,0,2020-10-04T11:45:09
1601801112,495500,18736,0,0,18658,0,0,0,0,37394,0,246,13,0,2020-10-04T11:45:12
1601801115,495500,18783,0,0,18705,0,0,0,0,37488,0,4,13,0,2020-10-04T11:45:15
1601801118,117500,18831,0,0,18751,0,0,0,0,37582,0,18,13,0,2020-10-04T11:45:18
1601801121,117500,18878,0,0,18798,0,0,0,0,37676,0,32,13,0,2020-10-04T11:45:21
1601801124,117500,18927,0,0,18847,0,0,0,0,37774,0,46,13,0,2020-10-04T11:45:24
1601801127,117500,18976,0,0,18896,0,0,0,0,37872,0,60,13,0,2020-10-04T11:45:27
1601801130,117500,19025,0,0,18945,0,0,0,0,37970,0,74,13,0,2020-10-04T11:45:30
1601801133,117500,19074,0,0,18994,0,0,0,0,38068,0,88,13,0,2020-10-04T11:45:33
1601801136,117500,19123,0,0,19043,0,0,0,0,38166,0,102,13,0,2020-10-04T11:45:36
1601801139,117500,19171,0,0,19091,0,0,0,0,38262,0,116,13,0,2020-10-04T11:45:39
1601801142,117500,19220,0,0,19140,0,0,0,0,38360,0,130,13,0,2020-10-04T11:45:42
1601801145,117500,19269,0,0,19189,0,0,0,0,38458,0,144,13,0,2020-10-04T11:45:45
1601801147,738500,19320,0,0,19238,0,0,0,0,38558,0,158,13,0,2020-10-04T11:45:47
1601801150,738500,19369,0,0,19287,0,0,0,0,38656,0,172,13,0,2020-10-04T11:45:50
1601801153,738500,19418,0,0,19336,0,0,0,0,38754,0,186,13,0,2020-10-04T11:45:53
1601801156,738500,19467,0,0,19385,0,0,0,0,38852,0,200,13,0,2020-10-04T11:45:56
1601801159,738500,19516,0,0,19434,0,0,0,0,38950,0,214,13,0,2020-10-04T11:45:59
1601801162,738500,19565,0,0,19483,0,0,0,0,39048,0,228,13,0,2020-10-04T11:46:02
1601801165,738500,19614,0,0,19532,0,0,0,0,39146,0,242,13,0,2020-10-04T11:46:05
1601801168,738500,19663,0,0,19581,0,0,0,0,39244,0,0,13,0,2020-10-04T11:46:08
1601801171,738500,19712,0,0,19630,0,0,0,0,39342,0,14,13,0,2020-10-04T11:46:11
1601801174,738500,19761,0,0,19679,0,0,0,0,39440,0,28,13,0,2020-10-04T11:46:14
1601801177,359500,19812,0,0,19728,0,0,0,0,39540,0,42,13,0,2020-10-04T11:46:17
1601801180,359500,19859,0,0,19775,0,0,0,0,39634,0,56,13,0,2020-10-04T11:46:20
1601801183,359500,19905,0,0,19821,0,0,0,0,39726,0,70,13,0,2020-10-04T11:46:23
1601801186,359500,19954,0,0,19870,0,0,0,0,39824,0,84,13,0,2020-10-04T11:46:26
1601801189,359500,20003,0,0,19919,0,0,0,0,39922,0,98,13,0,2020-10-04T11:46:29
1601801192,359500,20052,0,0,19968,0,0,0,0,40020,0,112,13,0,2020-10-04T11:46:32
1601801195,359500,20101,0,0,20017,0,0,0,0,40118,0,126,13,0,2020-10-04T11:46:35
1601801198,359500,20149,0,0,20065,0,0,0,0,40214,0,140,13,0,2020-10-04T11:46:38
1601801201,359500,20198,0,0,20114,0,0,0,0,40312,0,154,13,0,2020-10-04T11:46:41
1601801204,359500,20246,0,0,20162,0,0,0,0,40408,0,168,13,0,2020-10-04T11:46:44
1601801207,359500,20294,0,0,20210,0,0,0,0,40504,0,182,13,0,2020-10-04T11:46:47
1601801209,980500,20345,0,0,20259,0,0,0,0,40604,0,196,13,0,2020-10-04T11:46:49
1601801212,980500,20394,0,0,20308,0,0,0,0,40702,0,210,13,0,2020-10-04T11:46:52
1601801215,980500,20443,0,0,20357,0,0,0,0,40800,0,224,13,0,2020-10-04T11:46:55
1601801218,980500,20492,0,0,20406,0,0,0,0,40898,0,238,13,0,2020-10-04T11:46:58
1601801221,980500,20541,0,0,20455,0,0,0,0,40996,0,252,13,0,2020-10-04T11:47:01
1601801224,980500,20587,0,0,20501,0,0,0,0,41088,0,10,13,0,2020-10-04T11:47:04
1601801227,980500,20634,0,0,20548,0,0,0,0,41182,0,24,13,0,2020-10-04T11:47:07
1601801230,980500,20683,0,0,20597,0,0,0,0,41280,0,38,13,0,2020-10-04T11:47:10
1601801233,980500,20732,0,0,20646,0,0,0,0,41378,0,52,13,0,2020-10-04T11:47:13
1601801236,980500,20781,0,0,20695,0,0,0,0,41476,0,66,13,0,2020-10-04T11:47:16
1601801239,600500,20832,0,0,20744,0,0,0,0,41576,0,80,13,0,2020-10-04T11:47:19
1601801242,600500,20881,0,0,20793,0,0,0,0,41674,0,94,13,0,2020-10-04T11:47:22
1601801245,600500,20928,0,0,20840,0,0,0,0,41768,0,108,13,0,2020-10-04T11:47:25
1601801248,600500,20977,0,0,20889,0,0,0,0,41866,0,122,13,0,2020-10-04T11:47:28
1601801251,600500,21026,0,0,20938,0,0,0,0,41964,0,136,13,0,2020-10-04T11:47:31
1601801254,600500,21075,0,0,20987,0,0,0,0,42062,0,150,13,0,2020-10-04T11:47:34
1601801257,600500,21125,0,0,21037,0,0,0,0,42162,0,164,13,0,2020-10-04T11:47:37
1601801260,600500,21174,0,0,21086,0,0,0,0,42260,0,178,13,0,2020-10-04T11:47:40
1601801263,600500,21223,0,0,21135,0,0,0,0,42358,0,192,13,0,2020-10-04T11:47:43
1601801266,600500,21272,0,0,21184,0,0,0,0,42456,0,206,13,0,2020-10-04T11:47:46
1601801269,221500,21323,0,0,21233,0,0,0,0,42556,0,220,13,0,2020-10-04T11:47:49
1601801272,221500,21371,0,0,21281,0,0,0,0,42652,0,234,13,0,2020-10-04T11:47:52
1601801275,221500,21420,0,0,21330,0,0,0,0,42750,0,248,13,0,2020-10-04T11:47:55
1601801278,221500,21469,0,0,21379,0,0,0,0,42848,0,6,13,0,2020-10-04T11:47:58
1601801281,221500,21518,0,0,21428,0,0,0,0,42946,0,20,13,0,2020-10-04T11:48:01
1601801284,221500,21567,0,0,21477,0,0,0,0,43044,0,34,13,0,2020-10-04T11:48:04
1601801287,221500,21616,0,0,21526,0,0,0,0,43142,0,48,13,0,2020-10-04T11:48:07
1601801290,221500,21664,0,0,21574,0,0,0,0,43238,0,62,13,0,2020-10-04T11:48:10
1601801293,221500,21712,0,0,21622,0,0,0,0,43334,0,76,13,0,2020-10-04T11:48:13
1601801296,221500,21760,0,0,21670,0,0,0,0,43430,0,90,13,0,2020-10-04T11:48:16
1601801299,221500,21809,0,0,21719,0,0,0,0,43528,0,104,13,0,2020-10-04T11:48:19
1601801301,843500,21860,0,0,21768,0,0,0,0,43628,0,118,13,0,2020-10-04T11:48:21
1601801304,843500,21909,0,0,21817,0,0,0,0,43726,0,132,13,0,2020-10-04T11:48:24
1601801307,843500,21958,0,0,21866,0,0,0,0,43824,0,146,13,0,2020-10-04T11:48:27
1601801310,843500,22006,0,0,21914,0,0,0,0,43920,0,160,13,0,2020-10-04T11:48:30
1601801313,843500,22053,0,0,21961,0,0,0,0,44014,0,174,13,0,2020-10-04T11:48:33
1601801316,843500,22102,0,0,22010,0,0,0,0,44112,0,188,13,0,2020-10-04T11:48:36
1601801319,843500,22151,0,0,22059,0,0,0,0,44210,0,202,13,0,2020-10-04T11:48:39
1601801322,843500,22200,0,0,22108,0,0,0,0,44308,0,216,13,0,2020-10-04T11:48:42
1601801325,843500,22249,0,0,22157,0,0,0,0,44406,0,230,13,0,2020-10-04T11:48:45
1601801328,843500,22298,0,0,22206,0,0,0,0,44504,0,244,13,0,2020-10-04T11:48:48
1601801331,891500,22349,0,0,22255,0,0,0,0,44604,0,2,13,0,2020-10-04T11:48:51
1601801334,891500,22395,0,0,22301,0,0,0,0,44696,0,16,13,0,2020-10-04T11:48:54
1601801337,891500,22443,0,0,22349,0,0,0,0,44792,0,30,13,0,2020-10-04T11:48:57
1601801340,891500,22492,0,0,22398,0,0,0,0,44890,0,44,13,0,2020-10-04T11:49:00
1601801343,891500,22541,0,0,22447,0,0,0,0,44988,0,58,13,0,2020-10-04T11:49:03
1601801346,891500,22590,0,0,22496,0,0,0,0,45086,0,72,13,0,2020-10-04T11:49:06
1601801349,891500,22639,0,0,22545,0,0,0,0,45184,0,86,13,0,2020-10-04T11:49:09
1601801352,891500,22688,0,0,22594,0,0,0,0,45282,0,100,13,0,2020-10-04T11:49:12
1601801355,891500,22736,0,0,22642,0,0,0,0,45378,0,114,13,0,2020-10-04T11:49:15
1601801358,891500,22785,0,0,22691,0,0,0,0,45476,0,128,13,0,2020-10-04T11:49:18
1601801361,996500,22836,0,0,22740,0,0,0,0,45576,0,142,13,0,2020-10-04T11:49:21
1601801364,996500,22885,0,0,22789,0,0,0,0,45674,0,156,13,0,2020-10-04T11:49:24
1601801367,996500,22934,0,0,22838,0,0,0,0,45772,0,170,13,0,2020-10-04T11:49:27
1601801370,996500,22983,0,0,22887,0,0,0,0,45870,0,184,13,0,2020-10-04T11:49:30
1601801373,996500,23032,0,0,22936,0,0,0,0,45968,0,198,13,0,2020-10-04T11:49:33
1601801376,996500,23081,0,0,22985,0,0,0,0,46066,0,212,13,0,2020-10-04T11:49:36
1601801379,996500,23129,0,0,23033,0,0,0,0,46162,0,226,13,0,2020-10-04T11:49:39
1601801382,996500,23178,0,0,23082,0,0,0,0,46260,0,240,13,0,2020-10-04T11:49:42
1601801385,996500,23227,0,0,23131,0,0,0,0,46358,0,254,13,0,2020-10-04T11:49:45
1601801388,996500,23276,0,0,23180,0,0,0,0,46456,0,12,13,0,2020-10-04T11:49:48
1601801391,996500,23325,0,0,23229,0,0,0,0,46554,0,26,13,0,2020-10-04T11:49:51
1601801395,100500,23375,0,0,23277,0,0,0,0,46652,0,40,13,0,2020-10-04T11:49:55
1601801398,100500,23424,0,0,23326,0,0,0,0,46750,0,54,13,0,2020-10-04T11:49:58
1601801401,100500,23471,0,0,23373,0,0,0,0,46844,0,68,13,0,2020-10-04T11:50:01
1601801404,100500,23519,0,0,23421,0,0,0,0,46940,0,82,13,0,2020-10-04T11:50:04
1601801407,100500,23568,0,0,23470,0,0,0,0,47038,0,96,13,0,2020-10-04T11:50:07
1601801410,100500,23617,0,0,23519,0,0,0,0,47136,0,110,13,0,2020-10-04T11:50:10
1601801413,100500,23666,0,0,23568,0,0,0,0,47234,0,124,13,0,2020-10-04T11:50:13
1601801416,100500,23715,0,0,23617,0,0,0,0,47332,0,138,13,0,2020-10-04T11:50:16
1601801419,100500,23764,0,0,23666,0,0,0,0,47430,0,152,13,0,2020-10-04T11:50:19
1601801422,100500,23813,0,0,23715,0,0,0,0,47528,0,166,13,0,2020-10-04T11:50:22
1601801425,208500,23864,0,0,23764,0,0,0,0,47628,0,180,13,0,2020-10-04T11:50:25
1601801428,208500,23913,0,0,23813,0,0,0,0,47726,0,194,13,0,2020-10-04T11:50:28
1601801431,208500,23962,0,0,23862,0,0,0,0,47824,0,208,13,0,2020-10-04T11:50:31
1601801434,208500,24011,0,0,23911,0,0,0,0,47922,0,222,13,0,2020-10-04T11:50:34
1601801437,208500,24060,0,0,23960,0,0,0,0,48020,0,236,13,0,2020-10-04T11:50:37
1601801440,208500,24109,0,0,24009,0,0,0,0,48118,0,250,13,0,2020-10-04T11:50:40
1601801443,208500,24156,0,0,24056,0,0,0,0,48212,0,8,13,0,2020-10-04T11:50:43
1601801446,208500,24203,0,0,24103,0,0,0,0,48306,0,22,13,0,2020-10-04T11:50:46
1601801449,208500,24252,0,0,24152,0,0,0,0,48404,0,36,13,0,2020-10-04T11:50:49
1601801452,208500,24301,0,0,24201,0,0,0,0,48502,0,50,13,0,2020-10-04T11:50:52
1601801455,313500,24352,0,0,24250,0,0,0,0,48602,0,64,13,0,2020-10-04T11:50:55
1601801458,313500,24401,0,0,24299,0,0,0,0,48700,0,78,13,0,2020-10-04T11:50:58
1601801461,313500,24450,0,0,24348,0,0,0,0,48798,0,92,13,0,2020-10-04T11:51:01
1601801464,313500,24499,0,0,24397,0,0,0,0,48896,0,106,13,0,2020-10-04T11:51:04
1601801467,313500,24547,0,0,24445,0,0,0,0,48992,0,120,13,0,2020-10-04T11:51:07
1601801470,313500,24596,0,0,24494,0,0,0,0,49090,0,134,13,0,2020-10-04T11:51:10
1601801473,313500,24644,0,0,24542,0,0,0,0,49186,0,148,13,0,2020-10-04T11:51:13
1601801476,313500,24693,0,0,24591,0,0,0,0,49284,0,162,13,0,2020-10-04T11:51:16
1601801479,313500,24742,0,0,24640,0,0,0,0,49382,0,176,13,0,2020-10-04T11:51:19
1601801482,313500,24791,0,0,24689,0,0,0,0,49480,0,190,13,0,2020-10-04T11:51:22
1601801485,418500,24842,0,0,24738,0,0,0,0,49580,0,204,13,0,2020-10-04T11:51:25
1601801488,418500,24890,0,0,24786,0,0,0,0,49676,0,218,13,0,2020-10-04T11:51:28
1601801491,418500,24939,0,0,24835,0,0,0,0,49774,0,232,13,0,2020-10-04T11:51:31
1601801494,418500,24987,0,0,24883,0,0,0,0,49870,0,246,13,0,2020-10-04T11:51:34
1601801497,418500,25036,0,0,24932,0,0,0,0,49968,0,4,13,0,2020-10-04T11:51:37
1601801500,418500,25085,0,0,24981,0,0,0,0,50066,0,18,13,0,2020-10-04T11:51:40
1601801503,418500,25134,0,0,25030,0,0,0,0,50164,0,32,13,0,2020-10-04T11:51:43
1601801506,418500,25183,0,0,25079,0,0,0,0,50262,0,46,13,0,2020-10-04T11:51:46
1601801509,418500,25231,0,0,25127,0,0,0,0,50358,0,60,13,0,2020-10-04T11:51:49
1601801512,418500,25278,0,0,25174,0,0,0,0,50452,0,74,13,0,2020-10-04T11:51:52
1601801515,418500,25327,0,0,25223,0,0,0,0,50550,0,88,13,0,2020-10-04T11:51:55
1601801518,522500,25378,0,0,25272,0,0,0,0,50650,0,102,13,0,2020-10-04T11:51:58
1601801521,522500,25427,0,0,25321,0,0,0,0,50748,0,116,13,0,2020-10-04T11:52:01
1601801524,522500,25476,0,0,25370,0,0,0,0,50846,0,130,13,0,2020-10-04T11:52:04
1601801527,522500,25525,0,0,25419,0,0,0,0,50944,0,144,13,0,2020-10-04T11:52:07
1601801530,522500,25574,0,0,25468,0,0,0,0,51042,0,158,13,0,2020-10-04T11:52:10
1601801533,522500,25622,0,0,25516,0,0,0,0,51138,0,172,13,0,2020-10-04T11:52:13
1601801536,522500,25671,0,0,25565,0,0,0,0,51236,0,186,13,0,2020-10-04T11:52:16
1601801539,522500,25720,0,0,25614,0,0,0,0,51334,0,200,13,0,2020-10-04T11:52:19
1601801542,522500,25769,0,0,25663,0,0,0,0,51432,0,214,13,0,2020-10-04T11:52:22
1601801545,522500,25818,0,0,25712,0,0,0,0,51530,0,228,13,0,2020-10-04T11:52:25
