time_s,time_us,bme_last_error,bme_error_counter,adc_last_error,adc_error_counter,resets_count,reset_cause,seq,srcSystem,srcComponent,time_gregorian
1601800944,996000,0,0,0,0,1,2,223,13,0,2020-10-04T11:42:24
1601800947,996000,0,0,0,0,1,2,237,13,0,2020-10-04T11:42:27
1601800950,996000,0,0,0,0,1,2,251,13,0,2020-10-04T11:42:30
1601800953,996000,0,0,0,0,1,2,9,13,0,2020-10-04T11:42:33
1601800956,996000,0,0,0,0,1,2,23,13,0,2020-10-04T11:42:36
1601800959,996000,0,0,0,0,1,2,37,13,0,2020-10-04T11:42:39
1601800962,996000,0,0,0,0,1,2,51,13,0,2020-10-04T11:42:42
1601800965,616000,0,0,0,0,1,2,65,13,0,2020-10-04T11:42:45
1601800968,616000,0,0,0,0,1,2,79,13,0,2020-10-04T11:42:48
1601800971,616000,0,0,0,0,1,2,93,13,0,2020-10-04T11:42:51
1601800974,616000,0,0,0,0,1,2,107,13,0,2020-10-04T11:42:54
1601800977,616000,0,0,0,0,1,2,121,13,0,2020-10-04T11:42:57
1601800980,616000,0,0,0,0,1,2,135,13,0,2020-10-04T11:43:00
1601800983,616000,0,0,0,0,1,2,149,13,0,2020-10-04T11:43:03
1601800986,616000,0,0,0,0,1,2,163,13,0,2020-10-04T11:43:06
1601800989,616000,0,0,0,0,1,2,177,13,0,2020-10-04T11:43:09
1601800992,616000,0,0,0,0,1,2,191,13,0,2020-10-04T11:43:12
1601800995,237000,0,0,0,0,1,2,205,13,0,2020-10-04T11:43:15
1601800998,237000,0,0,0,0,1,2,219,13,0,2020-10-04T11:43:18
1601801001,237000,0,0,0,0,1,2,233,13,0,2020-10-04T11:43:21
1601801004,237000,0,0,0,0,1,2,247,13,0,2020-10-04T11:43:24
1601801007,237000,0,0,0,0,1,2,5,13,0,2020-10-04T11:43:27
1601801010,237000,0,0,0,0,1,2,19,13,0,2020-10-04T11:43:30
1601801013,237000,0,0,0,0,1,2,33,13,0,2020-10-04T11:43:33
1601801016,237000,0,0,0,0,1,2,47,13,0,2020-10-04T11:43:36
1601801019,237000,0,0,0,0,1,2,61,13,0,2020-10-04T11:43:39
1601801022,237000,0,0,0,0,1,2,75,13,0,2020-10-04T11:43:42
1601801024,858000,0,0,0,0,1,2,89,13,0,2020-10-04T11:43:44
1601801027,858000,0,0,0,0,1,2,103,13,0,2020-10-04T11:43:47
1601801030,858000,0,0,0,0,1,2,117,13,0,2020-10-04T11:43:50
1601801033,858000,0,0,0,0,1,2,131,13,0,2020-10-04T11:43:53
1601801036,858000,0,0,0,0,1,2,145,13,0,2020-10-04T11:43:56
1601801039,858000,0,0,0,0,1,2,159,13,0,2020-10-04T11:43:59
1601801042,858000,0,0,0,0,1,2,173,13,0,2020-10-04T11:44:02
1601801045,858000,0,0,0,0,1,2,187,13,0,2020-10-04T11:44:05
1601801048,858000,0,0,0,0,1,2,201,13,0,2020-10-04T11:44:08
1601801051,858000,0,0,0,0,1,2,215,13,0,2020-10-04T11:44:11
1601801054,858000,0,0,0,0,1,2,229,13,0,2020-10-04T11:44:14
1601801057,476000,0,0,0,0,1,2,243,13,0,2020-10-04T11:44:17
1601801060,476000,0,0,0,0,1,2,1,13,0,2020-10-04T11:44:20
1601801063,476000,0,0,0,0,1,2,15,13,0,2020-10-04T11:44:23
1601801066,476000,0,0,0,0,1,2,29,13,0,2020-10-04T11:44:26
1601801069,476000,0,0,0,0,1,2,43,13,0,2020-10-04T11:44:29
1601801072,476000,0,0,0,0,1,2,57,13,0,2020-10-04T11:44:32
1601801075,476000,0,0,0,0,1,2,71,13,0,2020-10-04T11:44:35
1601801078,476000,0,0,0,0,1,2,85,13,0,2020-10-04T11:44:38
1601801081,476000,0,0,0,0,1,2,99,13,0,2020-10-04T11:44:41
1601801084,476000,0,0,0,0,1,2,113,13,0,2020-10-04T11:44:44
1601801087,95000,0,0,0,0,1,2,127,13,0,2020-10-04T11:44:47
1601801090,95000,0,0,0,0,1,2,141,13,0,2020-10-04T11:44:50
1601801093,95000,0,0,0,0,1,2,155,13,0,2020-10-04T11:44:53
1601801096,95000,0,0,0,0,1,2,169,13,0,2020-10-04T11:44:56
1601801099,95000,0,0,0,0,1,2,183,13,0,2020-10-04T11:44:59
1601801102,95000,0,0,0,0,1,2,197,13,0,2020-10-04T11:45:02
1601801105,95000,0,0,0,0,1,2,211,13,0,2020-10-04T11:45:05
1601801108,95000,0,0,0,0,1,2,225,13,0,2020-10-04T11:45:08
1601801111,95000,0,0,0,0,1,2,239,13,0,2020-10-04T11:45:11
1601801114,95000,0,0,0,0,1,2,253,13,0,2020-10-04T11:45:14
1601801116,717000,0,0,0,0,1,2,11,13,0,2020-10-04T11:45:16
1601801119,717000,0,0,0,0,1,2,25,13,0,2020-10-04T11:45:19
1601801122,717000,0,0,0,0,1,2,39,13,0,2020-10-04T11:45:22
1601801125,717000,0,0,0,0,1,2,53,13,0,2020-10-04T11:45:25
1601801128,717000,0,0,0,0,1,2,67,13,0,2020-10-04T11:45:28
1601801131,717000,0,0,0,0,1,2,81,13,0,2020-10-04T11:45:31
1601801134,717000,0,0,0,0,1,2,95,13,0,2020-10-04T11:45:34
1601801137,717000,0,0,0,0,1,2,109,13,0,2020-10-04T11:45:37
1601801140,717000,0,0,0,0,1,2,123,13,0,2020-10-04T11:45:40
1601801143,717000,0,0,0,0,1,2,137,13,0,2020-10-04T11:45:43
1601801146,717000,0,0,0,0,1,2,151,13,0,2020-10-04T11:45:46
1601801149,338000,0,0,0,0,1,2,165,13,0,2020-10-04T11:45:49
1601801152,338000,0,0,0,0,1,2,179,13,0,2020-10-04T11:45:52
1601801155,338000,0,0,0,0,1,2,193,13,0,2020-10-04T11:45:55
1601801158,338000,0,0,0,0,1,2,207,13,0,2020-10-04T11:45:58
1601801161,338000,0,0,0,0,1,2,221,13,0,2020-10-04T11:46:01
1601801164,338000,0,0,0,0,1,2,235,13,0,2020-10-04T11:46:04
1601801167,338000,0,0,0,0,1,2,249,13,0,2020-10-04T11:46:07
1601801170,338000,0,0,0,0,1,2,7,13,0,2020-10-04T11:46:10
1601801173,338000,0,0,0,0,1,2,21,13,0,2020-10-04T11:46:13
1601801176,338000,0,0,0,0,1,2,35,13,0,2020-10-04T11:46:16
1601801178,959000,0,0,0,0,1,2,49,13,0,2020-10-04T11:46:18
1601801181,959000,0,0,0,0,1,2,63,13,0,2020-10-04T11:46:21
1601801184,959000,0,0,0,0,1,2,77,13,0,2020-10-04T11:46:24
1601801187,959000,0,0,0,0,1,2,91,13,0,2020-10-04T11:46:27
1601801190,959000,0,0,0,0,1,2,105,13,0,2020-10-04T11:46:30
1601801193,959000,0,0,0,0,1,2,119,13,0,2020-10-04T11:46:33
1601801196,959000,0,0,0,0,1,2,133,13,0,2020-10-04T11:46:36
1601801199,959000,0,0,0,0,1,2,147,13,0,2020-10-04T11:46:39
1601801202,959000,0,0,0,0,1,2,161,13,0,2020-10-04T11:46:42
1601801205,959000,0,0,0,0,1,2,175,13,0,2020-10-04T11:46:45
1601801208,580000,0,0,0,0,1,2,189,13,0,2020-10-04T11:46:48
1601801211,580000,0,0,0,0,1,2,203,13,0,2020-10-04T11:46:51
1601801214,580000,0,0,0,0,1,2,217,13,0,2020-10-04T11:46:54
1601801217,580000,0,0,0,0,1,2,231,13,0,2020-10-04T11:46:57
1601801220,580000,0,0,0,0,1,2,245,13,0,2020-10-04T11:47:00
1601801223,580000,0,0,0,0,1,2,3,13,0,2020-10-04T11:47:03
1601801226,580000,0,0,0,0,1,2,17,13,0,2020-10-04T11:47:06
1601801229,580000,0,0,0,0,1,2,31,13,0,2020-10-04T11:47:09
1601801232,580000,0,0,0,0,1,2,45,13,0,2020-10-04T11:47:12
1601801235,580000,0,0,0,0,1,2,59,13,0,2020-10-04T11:47:15
1601801238,580000,0,0,0,0,1,2,73,13,0,2020-10-04T11:47:18
1601801241,200000,0,0,0,0,1,2,87,13,0,2020-10-04T11:47:21
1601801244,200000,0,0,0,0,1,2,101,13,0,2020-10-04T11:47:24
1601801247,200000,0,0,0,0,1,2,115,13,0,2020-10-04T11:47:27
1601801250,200000,0,0,0,0,1,2,129,13,0,2020-10-04T11:47:30
1601801253,200000,0,0,0,0,1,2,143,13,0,2020-10-04T11:47:33
1601801256,200000,0,0,0,0,1,2,157,13,0,2020-10-04T11:47:36
1601801259,200000,0,0,0,0,1,2,171,13,0,2020-10-04T11:47:39
1601801262,200000,0,0,0,0,1,2,185,13,0,2020-10-04T11:47:42
1601801265,200000,0,0,0,0,1,2,199,13,0,2020-10-04T11:47:45
1601801268,200000,0,0,0,0,1,2,213,13,0,2020-10-04T11:47:48
1601801270,821000,0,0,0,0,1,2,227,13,0,2020-10-04T11:47:50
1601801273,821000,0,0,0,0,1,2,241,13,0,2020-10-04T11:47:53
1601801276,821000,0,0,0,0,1,2,255,13,0,2020-10-04T11:47:56
1601801279,821000,0,0,0,0,1,2,13,13,0,2020-10-04T11:47:59
1601801282,821000,0,0,0,0,1,2,27,13,0,2020-10-04T11:48:02
1601801285,821000,0,0,0,0,1,2,41,13,0,2020-10-04T11:48:05
1601801288,821000,0,0,0,0,1,2,55,13,0,2020-10-04T11:48:08
1601801291,821000,0,0,0,0,1,2,69,13,0,2020-10-04T11:48:11
1601801294,821000,0,0,0,0,1,2,83,13,0,2020-10-04T11:48:14
1601801297,821000,0,0,0,0,1,2,97,13,0,2020-10-04T11:48:17
1601801300,443000,0,0,0,0,1,2,111,13,0,2020-10-04T11:48:20
1601801303,443000,0,0,0,0,1,2,125,13,0,2020-10-04T11:48:23
1601801306,443000,0,0,0,0,1,2,139,13,0,2020-10-04T11:48:26
1601801309,443000,0,0,0,0,1,2,153,13,0,2020-10-04T11:48:29
1601801312,443000,0,0,0,0,1,2,167,13,0,2020-10-04T11:48:32
1601801315,443000,0,0,0,0,1,2,181,13,0,2020-10-04T11:48:35
1601801318,443000,0,0,0,0,1,2,195,13,0,2020-10-04T11:48:38
1601801321,443000,0,0,0,0,1,2,209,13,0,2020-10-04T11:48:41
1601801324,443000,0,0,0,0,1,2,223,13,0,2020-10-04T11:48:44
1601801327,443000,0,0,0,0,1,2,237,13,0,2020-10-04T11:48:47
1601801330,491000,0,0,0,0,1,2,251,13,0,2020-10-04T11:48:50
1601801333,491000,0,0,0,0,1,2,9,13,0,2020-10-04T11:48:53
1601801336,491000,0,0,0,0,1,2,23,13,0,2020-10-04T11:48:56
1601801339,491000,0,0,0,0,1,2,37,13,0,2020-10-04T11:48:59
1601801342,491000,0,0,0,0,1,2,51,13,0,2020-10-04T11:49:02
1601801345,491000,0,0,0,0,1,2,65,13,0,2020-10-04T11:49:05
1601801348,491000,0,0,0,0,1,2,79,13,0,2020-10-04T11:49:08
1601801351,491000,0,0,0,0,1,2,93,13,0,2020-10-04T11:49:11
1601801354,491000,0,0,0,0,1,2,107,13,0,2020-10-04T11:49:14
1601801357,491000,0,0,0,0,1,2,121,13,0,2020-10-04T11:49:17
1601801360,491000,0,0,0,0,1,2,135,13,0,2020-10-04T11:49:20
1601801363,596000,0,0,0,0,1,2,149,13,0,2020-10-04T11:49:23
1601801366,596000,0,0,0,0,1,2,163,13,0,2020-10-04T11:49:26
1601801369,596000,0,0,0,0,1,2,177,13,0,2020-10-04T11:49:29
1601801372,596000,0,0,0,0,1,2,191,13,0,2020-10-04T11:49:32
1601801375,596000,0,0,0,0,1,2,205,13,0,2020-10-04T11:49:35
1601801378,596000,0,0,0,0,1,2,219,13,0,2020-10-04T11:49:38
1601801381,596000,0,0,0,0,1,2,233,13,0,2020-10-04T11:49:41
1601801384,596000,0,0,0,0,1,2,247,13,0,2020-10-04T11:49:44
1601801387,596000,0,0,0,0,1,2,5,13,0,2020-10-04T11:49:47
1601801390,596000,0,0,0,0,1,2,19,13,0,2020-10-04T11:49:50
1601801393,700000,0,0,0,0,1,2,33,13,0,2020-10-04T11:49:53
1601801396,700000,0,0,0,0,1,2,47,13,0,2020-10-04T11:49:56
1601801399,700000,0,0,0,0,1,2,61,13,0,2020-10-04T11:49:59
1601801402,700000,0,0,0,0,1,2,75,13,0,2020-10-04T11:50:02
1601801405,700000,0,0,0,0,1,2,89,13,0,2020-10-04T11:50:05
1601801408,700000,0,0,0,0,1,2,103,13,0,2020-10-04T11:50:08
1601801411,700000,0,0,0,0,1,2,117,13,0,2020-10-04T11:50:11
1601801414,700000,0,0,0,0,1,2,131,13,0,2020-10-04T11:50:14
1601801417,700000,0,0,0,0,1,2,145,13,0,2020-10-04T11:50:17
1601801420,700000,0,0,0,0,1,2,159,13,0,2020-10-04T11:50:20
1601801423,808000,0,0,0,0,1,2,173,13,0,2020-10-04T11:50:23
1601801426,808000,0,0,0,0,1,2,187,13,0,2020-10-04T11:50:26
1601801429,808000,0,0,0,0,1,2,201,13,0,2020-10-04T11:50:29
1601801432,808000,0,0,0,0,1,2,215,13,0,2020-10-04T11:50:32
1601801435,808000,0,0,0,0,1,2,229,13,0,2020-10-04T11:50:35
1601801438,808000,0,0,0,0,1,2,243,13,0,2020-10-04T11:50:38
1601801441,808000,0,0,0,0,1,2,1,13,0,2020-10-04T11:50:41
1601801444,808000,0,0,0,0,1,2,15,13,0,2020-10-04T11:50:44
1601801447,808000,0,0,0,0,1,2,29,13,0,2020-10-04T11:50:47
1601801450,808000,0,0,0,0,1,2,43,13,0,2020-10-04T11:50:50
1601801453,808000,0,0,0,0,1,2,57,13,0,2020-10-04T11:50:53
1601801456,913000,0,0,0,0,1,2,71,13,0,2020-10-04T11:50:56
1601801459,913000,0,0,0,0,1,2,85,13,0,2020-10-04T11:50:59
1601801462,913000,0,0,0,0,1,2,99,13,0,2020-10-04T11:51:02
1601801465,913000,0,0,0,0,1,2,113,13,0,2020-10-04T11:51:05
1601801468,913000,0,0,0,0,1,2,127,13,0,2020-10-04T11:51:08
1601801471,913000,0,0,0,0,1,2,141,13,0,2020-10-04T11:51:11
1601801474,913000,0,0,0,0,1,2,155,13,0,2020-10-04T11:51:14
1601801477,913000,0,0,0,0,1,2,169,13,0,2020-10-04T11:51:17
1601801480,913000,0,0,0,0,1,2,183,13,0,2020-10-04T11:51:20
1601801483,913000,0,0,0,0,1,2,197,13,0,2020-10-04T11:51:23
1601801487,18000,0,0,0,0,1,2,211,13,0,2020-10-04T11:51:27
1601801490,18000,0,0,0,0,1,2,225,13,0,2020-10-04T11:51:30
1601801493,18000,0,0,0,0,1,2,239,13,0,2020-10-04T11:51:33
1601801496,18000,0,0,0,0,1,2,253,13,0,2020-10-04T11:51:36
1601801499,18000,0,0,0,0,1,2,11,13,0,2020-10-04T11:51:39
1601801502,18000,0,0,0,0,1,2,25,13,0,2020-10-04T11:51:42
1601801505,18000,0,0,0,0,1,2,39,13,0,2020-10-04T11:51:45
1601801508,18000,0,0,0,0,1,2,53,13,0,2020-10-04T11:51:48
1601801511,18000,0,0,0,0,1,2,67,13,0,2020-10-04T11:51:51
1601801514,18000,0,0,0,0,1,2,81,13,0,2020-10-04T11:51:54
1601801517,122000,0,0,0,0,1,2,95,13,0,2020-10-04T11:51:57
1601801520,122000,0,0,0,0,1,2,109,13,0,2020-10-04T11:52:00
1601801523,122000,0,0,0,0,1,2,123,13,0,2020-10-04T11:52:03
1601801526,122000,0,0,0,0,1,2,137,13,0,2020-10-04T11:52:06
1601801529,122000,0,0,0,0,1,2,151,13,0,2020-10-04T11:52:09
1601801532,122000,0,0,0,0,1,2,165,13,0,2020-10-04T11:52:12
1601801535,122000,0,0,0,0,1,2,179,13,0,2020-10-04T11:52:15
1601801538,122000,0,0,0,0,1,2,193,13,0,2020-10-04T11:52:18
1601801541,122000,0,0,0,0,1,2,207,13,0,2020-10-04T11:52:21
1601801544,122000,0,0,0,0,1,2,221,13,0,2020-10-04T11:52:24
1601801547,122000,0,0,0,0,1,2,235,13,0,2020-10-04T11:52:27
1601801550,227000,0,0,0,0,1,2,249,13,0,2020-10-04T11:52:30
1601801553,227000,0,0,0,0,1,2,7,13,0,2020-10-04T11:52:33
1601801556,227000,0,0,0,0,1,2,21,13,0,2020-10-04T11:52:36
1601801559,227000,0,0,0,0,1,2,35,13,0,2020-10-04T11:52:39
1601801562,227000,0,0,0,0,1,2,49,13,0,2020-10-04T11:52:42
1601801565,227000,0,0,0,0,1,2,63,13,0,2020-10-04T11:52:45
1601801568,227000,0,0,0,0,1,2,77,13,0,2020-10-04T11:52:48
1601801571,227000,0,0,0,0,1,2,91,13,0,2020-10-04T11:52:51
1601801574,227000,0,0,0,0,1,2,105,13,0,2020-10-04T11:52:54
1601801577,227000,0,0,0,0,1,2,119,13,0,2020-10-04T11:52:57
1601801580,329000,0,0,0,0,1,2,133,13,0,2020-10-04T11:53:00
1601801583,329000,0,0,0,0,1,2,147,13,0,2020-10-04T11:53:03
1601801586,329000,0,0,0,0,1,2,161,13,0,2020-10-04T11:53:06
1601801589,329000,0,0,0,0,1,2,175,13,0,2020-10-04T11:53:09
1601801592,329000,0,0,0,0,1,2,189,13,0,2020-10-04T11:53:12
1601801595,329000,0,0,0,0,1,2,203,13,0,2020-10-04T11:53:15
1601801598,329000,0,0,0,0,1,2,217,13,0,2020-10-04T11:53:18
1601801601,329000,0,0,0,0,1,2,231,13,0,2020-10-04T11:53:21
1601801604,329000,0,0,0,0,1,2,245,13,0,2020-10-04T11:53:24
1601801607,329000,0,0,0,0,1,2,3,13,0,2020-10-04T11:53:27
1601801610,432000,0,0,0,0,1,2,17,13,0,2020-10-04T11:53:30
1601801613,432000,0,0,0,0,1,2,31,13,0,2020-10-04T11:53:33
1601801616,432000,0,0,0,0,1,2,45,13,0,2020-10-04T11:53:36
1601801619,432000,0,0,0,0,1,2,59,13,0,2020-10-04T11:53:39
1601801622,432000,0,0,0,0,1,2,73,13,0,2020-10-04T11:53:42
1601801625,432000,0,0,0,0,1,2,87,13,0,2020-10-04T11:53:45
1601801628,432000,0,0,0,0,1,2,101,13,0,2020-10-04T11:53:48
1601801631,432000,0,0,0,0,1,2,115,13,0,2020-10-04T11:53:51
1601801634,432000,0,0,0,0,1,2,129,13,0,2020-10-04T11:53:54
1601801637,432000,0,0,0,0,1,2,143,13,0,2020-10-04T11:53:57
1601801640,532000,0,0,0,0,1,2,157,13,0,2020-10-04T11:54:00
1601801643,532000,0,0,0,0,1,2,171,13,0,2020-10-04T11:54:03
1601801646,532000,0,0,0,0,1,2,185,13,0,2020-10-04T11:54:06
1601801649,532000,0,0,0,0,1,2,199,13,0,2020-10-04T11:54:09
1601801652,532000,0,0,0,0,1,2,213,13,0,2020-10-04T11:54:12
1601801655,532000,0,0,0,0,1,2,227,13,0,2020-10-04T11:54:15
1601801658,532000,0,0,0,0,1,2,241,13,0,2020-10-04T11:54:18
1601801661,532000,0,0,0,0,1,2,255,13,0,2020-10-04T11:54:21
1601801664,532000,0,0,0,0,1,2,13,13,0,2020-10-04T11:54:24
1601801667,532000,0,0,0,0,1,2,27,13,0,2020-10-04T11:54:27
1601801670,532000,0,0,0,0,1,2,41,13,0,2020-10-04T11:54:30
1601801673,631000,0,0,0,0,1,2,55,13,0,2020-10-04T11:54:33
1601801676,631000,0,0,0,0,1,2,69,13,0,2020-10-04T11:54:36
1601801679,631000,0,0,0,0,1,2,83,13,0,2020-10-04T11:54:39
1601801682,631000,0,0,0,0,1,2,97,13,0,2020-10-04T11:54:42
1601801685,631000,0,0,0,0,1,2,111,13,0,2020-10-04T11:54:45
1601801688,631000,0,0,0,0,1,2,125,13,0,2020-10-04T11:54:48
1601801691,631000,0,0,0,0,1,2,139,13,0,2020-10-04T11:54:51
1601801694,631000,0,0,0,0,1,2,153,13,0,2020-10-04T11:54:54
1601801697,631000,0,0,0,0,1,2,167,13,0,2020-10-04T11:54:57
1601801700,631000,0,0,0,0,1,2,181,13,0,2020-10-04T11:55:00
1601801703,704000,0,0,0,0,1,2,195,13,0,2020-10-04T11:55:03
1601801706,704000,0,0,0,0,1,2,209,13,0,2020-10-04T11:55:06
1601801709,704000,0,0,0,0,1,2,223,13,0,2020-10-04T11:55:09
1601801712,704000,0,0,0,0,1,2,237,13,0,2020-10-04T11:55:12
1601801715,704000,0,0,0,0,1,2,251,13,0,2020-10-04T11:55:15
1601801718,704000,0,0,0,0,1,2,9,13,0,2020-10-04T11:55:18
1601801721,704000,0,0,0,0,1,2,23,13,0,2020-10-04T11:55:21
1601801724,704000,0,0,0,0,1,2,37,13,0,2020-10-04T11:55:24
1601801727,704000,0,0,0,0,1,2,51,13,0,2020-10-04T11:55:27
1601801730,704000,0,0,0,0,1,2,65,13,0,2020-10-04T11:55:30
1601801733,816000,0,0,0,0,1,2,79,13,0,2020-10-04T11:55:33
1601801736,816000,0,0,0,0,1,2,93,13,0,2020-10-04T11:55:36
1601801739,816000,0,0,0,0,1,2,107,13,0,2020-10-04T11:55:39
1601801742,816000,0,0,0,0,1,2,121,13,0,2020-10-04T11:55:42
1601801745,816000,0,0,0,0,1,2,135,13,0,2020-10-04T11:55:45
1601801748,816000,0,0,0,0,1,2,149,13,0,2020-10-04T11:55:48
1601801751,816000,0,0,0,0,1,2,163,13,0,2020-10-04T11:55:51
1601801754,816000,0,0,0,0,1,2,177,13,0,2020-10-04T11:55:54
1601801757,816000,0,0,0,0,1,2,191,13,0,2020-10-04T11:55:57
1601801760,816000,0,0,0,0,1,2,205,13,0,2020-10-04T11:56:00
1601801763,816000,0,0,0,0,1,2,219,13,0,2020-10-04T11:56:03
1601801766,908000,0,0,0,0,1,2,233,13,0,2020-10-04T11:56:06
1601801769,908000,0,0,0,0,1,2,247,13,0,2020-10-04T11:56:09
1601801772,908000,0,0,0,0,1,2,5,13,0,2020-10-04T11:56:12
1601801775,908000,0,0,0,0,1,2,19,13,0,2020-10-04T11:56:15
1601801778,908000,0,0,0,0,1,2,33,13,0,2020-10-04T11:56:18
1601801781,908000,0,0,0,0,1,2,47,13,0,2020-10-04T11:56:21
1601801784,908000,0,0,0,0,1,2,61,13,0,2020-10-04T11:56:24
1601801787,908000,0,0,0,0,1,2,75,13,0,2020-10-04T11:56:27
1601801790,908000,0,0,0,0,1,2,89,13,0,2020-10-04T11:56:30
1601801793,908000,0,0,0,0,1,2,103,13,0,2020-10-04T11:56:33
1601801796,997000,0,0,0,0,1,2,117,13,0,2020-10-04T11:56:36
1601801799,997000,0,0,0,0,1,2,131,13,0,2020-10-04T11:56:39
1601801802,997000,0,0,0,0,1,2,145,13,0,2020-10-04T11:56:42
1601801805,997000,0,0,0,0,1,2,159,13,0,2020-10-04T11:56:45
1601801808,997000,0,0,0,0,1,2,173,13,0,2020-10-04T11:56:48
1601801811,997000,0,0,0,0,1,2,187,13,0,2020-10-04T11:56:51
1601801814,997000,0,0,0,0,1,2,201,13,0,2020-10-04T11:56:54
1601801817,997000,0,0,0,0,1,2,215,13,0,2020-10-04T11:56:57
1601801820,997000,0,0,0,0,1,2,229,13,0,2020-10-04T11:57:00
1601801823,997000,0,0,0,0,1,2,243,13,0,2020-10-04T11:57:03
1601801827,84000,0,0,0,0,1,2,1,13,0,2020-10-04T11:57:07
1601801830,84000,0,0,0,0,1,2,15,13,0,2020-10-04T11:57:10
1601801833,84000,0,0,0,0,1,2,29,13,0,2020-10-04T11:57:13
1601801836,84000,0,0,0,0,1,2,43,13,0,2020-10-04T11:57:16
1601801839,84000,0,0,0,0,1,2,57,13,0,2020-10-04T11:57:19
1601801842,84000,0,0,0,0,1,2,71,13,0,2020-10-04T11:57:22
1601801845,84000,0,0,0,0,1,2,85,13,0,2020-10-04T11:57:25
1601801848,84000,0,0,0,0,1,2,99,13,0,2020-10-04T11:57:28
1601801851,84000,0,0,0,0,1,2,113,13,0,2020-10-04T11:57:31
1601801854,84000,0,0,0,0,1,2,127,13,0,2020-10-04T11:57:34
1601801857,84000,0,0,0,0,1,2,141,13,0,2020-10-04T11:57:37
1601801860,171000,0,0,0,0,1,2,155,13,0,2020-10-04T11:57:40
1601801863,171000,0,0,0,0,1,2,169,13,0,2020-10-04T11:57:43
1601801866,171000,0,0,0,0,1,2,183,13,0,2020-10-04T11:57:46
1601801869,171000,0,0,0,0,1,2,197,13,0,2020-10-04T11:57:49
1601801872,171000,0,0,0,0,1,2,211,13,0,2020-10-04T11:57:52
1601801875,171000,0,0,0,0,1,2,225,13,0,2020-10-04T11:57:55
1601801878,171000,0,0,0,0,1,2,239,13,0,2020-10-04T11:57:58
1601801881,171000,0,0,0,0,1,2,253,13,0,2020-10-04T11:58:01
1601801884,171000,0,0,0,0,1,2,11,13,0,2020-10-04T11:58:04
1601801887,171000,0,0,0,0,1,2,25,13,0,2020-10-04T11:58:07
1601801890,260000,0,0,0,0,1,2,39,13,0,2020-10-04T11:58:10
1601801893,260000,0,0,0,0,1,2,53,13,0,2020-10-04T11:58:13
1601801896,260000,0,0,0,0,1,2,67,13,0,2020-10-04T11:58:16
1601801899,260000,0,0,0,0,1,2,81,13,0,2020-10-04T11:58:19
1601801902,260000,0,0,0,0,1,2,95,13,0,2020-10-04T11:58:22
1601801905,260000,0,0,0,0,1,2,109,13,0,2020-10-04T11:58:25
1601801908,260000,0,0,0,0,1,2,123,13,0,2020-10-04T11:58:28
1601801911,260000,0,0,0,0,1,2,137,13,0,2020-10-04T11:58:31
1601801914,260000,0,0,0,0,1,2,151,13,0,2020-10-04T11:58:34
1601801917,260000,0,0,0,0,1,2,165,13,0,2020-10-04T11:58:37
1601801920,345000,0,0,0,0,1,2,179,13,0,2020-10-04T11:58:40
1601801923,345000,0,0,0,0,1,2,193,13,0,2020-10-04T11:58:43
1601801926,345000,0,0,0,0,1,2,207,13,0,2020-10-04T11:58:46
1601801929,345000,0,0,0,0,1,2,221,13,0,2020-10-04T11:58:49
1601801932,345000,0,0,0,0,1,2,235,13,0,2020-10-04T11:58:52
1601801935,345000,0,0,0,0,1,2,249,13,0,2020-10-04T11:58:55
1601801938,345000,0,0,0,0,1,2,7,13,0,2020-10-04T11:58:58
1601801941,345000,0,0,0,0,1,2,21,13,0,2020-10-04T11:59:01
1601801944,345000,0,0,0,0,1,2,35,13,0,2020-10-04T11:59:04
1601801947,345000,0,0,0,0,1,2,49,13,0,2020-10-04T11:59:07
1601801950,320000,0,0,0,0,1,2,63,13,0,2020-10-04T11:59:10
1601801953,320000,0,0,0,0,1,2,77,13,0,2020-10-04T11:59:13
1601801956,320000,0,0,0,0,1,2,91,13,0,2020-10-04T11:59:16
1601801959,320000,0,0,0,0,1,2,105,13,0,2020-10-04T11:59:19
1601801962,320000,0,0,0,0,1,2,119,13,0,2020-10-04T11:59:22
1601801965,320000,0,0,0,0,1,2,133,13,0,2020-10-04T11:59:25
1601801968,320000,0,0,0,0,1,2,147,13,0,2020-10-04T11:59:28
1601801971,320000,0,0,0,0,1,2,161,13,0,2020-10-04T11:59:31
1601801974,320000,0,0,0,0,1,2,175,13,0,2020-10-04T11:59:34
1601801977,320000,0,0,0,0,1,2,189,13,0,2020-10-04T11:59:37
1601801980,320000,0,0,0,0,1,2,203,13,0,2020-10-04T11:59:40
1601801983,493000,0,0,0,0,1,2,217,13,0,2020-10-04T11:59:43
1601801986,493000,0,0,0,0,1,2,231,13,0,2020-10-04T11:59:46
1601801989,493000,0,0,0,0,1,2,245,13,0,2020-10-04T11:59:49
1601801992,493000,0,0,0,0,1,2,3,13,0,2020-10-04T11:59:52
1601801995,493000,0,0,0,0,1,2,17,13,0,2020-10-04T11:59:55
1601801998,493000,0,0,0,0,1,2,31,13,0,2020-10-04T11:59:58
1601802001,493000,0,0,0,0,1,2,45,13,0,2020-10-04T12:00:01
1601802004,493000,0,0,0,0,1,2,59,13,0,2020-10-04T12:00:04
1601802007,493000,0,0,0,0,1,2,73,13,0,2020-10-04T12:00:07
1601802010,493000,0,0,0,0,1,2,87,13,0,2020-10-04T12:00:10
